k,head,program,strategy,increase,kl_div,spike
65,"(20, 11)",sentence_beginning_salience,smart,5.930933818645831,0.0834564082324504,False
66,"(25, 11)",sentence_beginning_salience,smart,6.238674601064302,0.0837767161428928,False
67,"(6, 19)",sentence_beginning_salience,smart,5.884253744893892,0.086856685578823,False
68,"(10, 21)",sentence_beginning_salience,smart,6.2372816352375615,0.0842048875987529,False
69,"(2, 11)",sentence_beginning_salience,smart,5.9983775693315335,0.0851510278880596,False
70,"(26, 9)",sentence_beginning_salience,smart,5.626651275541005,0.0882711626589298,False
71,"(25, 14)",sentence_beginning_salience,smart,5.980883520058123,0.094748655706644,False
72,"(25, 3)",sentence_beginning_salience,smart,5.929179269586249,0.0952555052936077,False
73,"(8, 2)",sentence_beginning_salience,smart,6.687914289647916,0.0949715293943882,False
74,"(25, 17)",sentence_beginning_salience,smart,6.9696704771712135,0.0934764645993709,False
75,"(21, 20)",sentence_beginning_salience,smart,7.171492851582758,0.094068943709135,False
76,"(22, 0)",sentence_beginning_salience,smart,7.553978441219504,0.096271862834692,False
77,"(16, 5)",sentence_beginning_salience,smart,7.917990985301332,0.0956969194114208,False
78,"(20, 4)",sentence_beginning_salience,smart,7.496829395022265,0.0968118123710155,False
79,"(18, 12)",sentence_beginning_salience,smart,7.803430539478329,0.0998651139438152,False
80,"(27, 12)",sentence_beginning_salience,smart,8.80121094024182,0.1018238835036754,False
81,"(26, 5)",sentence_beginning_salience,smart,8.947104565187841,0.0999872639775276,False
82,"(25, 1)",sentence_beginning_salience,smart,9.14919471210509,0.0989960119128227,False
83,"(6, 1)",sentence_beginning_salience,smart,9.519437908070614,0.1020349591970443,False
84,"(20, 2)",sentence_beginning_salience,smart,9.453312223605804,0.1030903995037078,False
85,"(16, 0)",sentence_beginning_salience,smart,9.545884382561866,0.1087099254131317,False
86,"(26, 8)",sentence_beginning_salience,smart,9.74006879555271,0.1076892033219337,False
87,"(25, 4)",sentence_beginning_salience,smart,9.800101463106133,0.1057625487446785,False
88,"(25, 16)",sentence_beginning_salience,smart,9.534261414659008,0.1067879661917686,False
89,"(16, 2)",sentence_beginning_salience,smart,9.646678380956462,0.1091607704758644,False
90,"(23, 10)",sentence_beginning_salience,smart,9.651611017450326,0.1058804228901863,False
91,"(25, 9)",sentence_beginning_salience,smart,9.469823184519672,0.1097571671009063,False
92,"(19, 16)",sentence_beginning_salience,smart,9.860712446772435,0.1076635211706161,False
93,"(20, 1)",sentence_beginning_salience,smart,9.815693486301532,0.0995722159743309,False
94,"(8, 6)",sentence_beginning_salience,smart,10.196972831031392,0.104925288259983,False
95,"(27, 16)",sentence_beginning_salience,smart,10.716498875345138,0.1074906438589096,False
96,"(25, 5)",sentence_beginning_salience,smart,10.894047547706842,0.105661329627037,False
97,"(24, 13)",sentence_beginning_salience,smart,11.377960099929146,0.10563735216856,False
98,"(21, 6)",sentence_beginning_salience,smart,11.795264516286617,0.1066907361149787,False
99,"(21, 5)",sentence_beginning_salience,smart,11.854295206739703,0.1051385715603828,False
100,"(26, 15)",sentence_beginning_salience,smart,11.7176378815072,0.1049667984247207,False
101,"(2, 6)",sentence_beginning_salience,smart,11.755630974365518,0.1109188556671142,False
102,"(17, 11)",sentence_beginning_salience,smart,12.111087918605945,0.1070935010910034,False
103,"(6, 18)",sentence_beginning_salience,smart,11.660160205523876,0.1072058200836181,False
104,"(13, 13)",sentence_beginning_salience,smart,12.116008859546522,0.1057455226778984,False
105,"(18, 18)",sentence_beginning_salience,smart,11.755183915840504,0.1196391776204109,False
106,"(19, 12)",sentence_beginning_salience,smart,11.928963955592836,0.1198582768440246,False
107,"(25, 2)",sentence_beginning_salience,smart,11.928172973221397,0.1231742680072784,False
108,"(22, 18)",sentence_beginning_salience,smart,11.804420735242603,0.1203772947192192,False
109,"(25, 13)",sentence_beginning_salience,smart,12.225099066290802,0.119935967028141,False
110,"(16, 12)",sentence_beginning_salience,smart,12.78218364425114,0.1280578598380088,False
111,"(17, 9)",sentence_beginning_salience,smart,12.974615536185745,0.122405195236206,False
112,"(25, 10)",sentence_beginning_salience,smart,12.869325545653387,0.1247108072042465,False
113,"(20, 16)",sentence_beginning_salience,smart,13.06133623171004,0.1192708685994148,False
114,"(4, 16)",sentence_beginning_salience,smart,13.474771877437083,0.1045300811529159,False
115,"(3, 10)",sentence_beginning_salience,smart,14.862020656197092,0.1076033413410186,False
116,"(16, 15)",sentence_beginning_salience,smart,14.848668923332752,0.1124603912234306,False
117,"(17, 18)",sentence_beginning_salience,smart,14.822672126952938,0.114281453192234,False
118,"(16, 16)",sentence_beginning_salience,smart,15.319877106983109,0.1160307377576828,False
119,"(25, 12)",sentence_beginning_salience,smart,15.171627103018428,0.1149744674563408,False
120,"(22, 21)",sentence_beginning_salience,smart,15.48471287044428,0.1160328075289726,False
121,"(1, 18)",token_reinforcement,smart,15.745402443689594,0.1229067265987396,False
122,"(21, 0)",sentence_beginning_salience,smart,16.24983739913201,0.1208779737353324,False
123,"(2, 4)",sentence_beginning_salience,smart,16.142492211504216,0.1244320154190063,False
124,"(26, 10)",sentence_beginning_salience,smart,15.97983705940386,0.1261690214276313,False
125,"(25, 22)",sentence_beginning_salience,smart,16.072532863521086,0.1252033352851867,False
126,"(2, 19)",sentence_beginning_salience,smart,16.21863727403967,0.1240386933088302,False
127,"(19, 14)",sentence_beginning_salience,smart,16.600351506697486,0.1311811789870262,False
128,"(3, 3)",sentence_beginning_salience,smart,16.283048803955165,0.1167848318815231,False
129,"(15, 12)",sentence_beginning_salience,smart,16.338475374409164,0.1179887190461158,False
130,"(23, 4)",sentence_beginning_salience,smart,16.53146944446565,0.1184469997882843,False
131,"(24, 18)",sentence_beginning_salience,smart,16.672099362092347,0.1232139945030212,False
132,"(24, 0)",sentence_beginning_salience,smart,16.712041523322135,0.1166056424379348,False
133,"(16, 17)",sentence_beginning_salience,smart,16.725585931923824,0.1196043133735656,False
134,"(2, 10)",sentence_beginning_salience,smart,16.61232436533861,0.1233759313821792,False
135,"(18, 14)",sentence_beginning_salience,smart,16.643092123152705,0.1315889120101928,False
136,"(18, 3)",sentence_beginning_salience,smart,16.904414687026243,0.1363999396562576,False
137,"(26, 16)",sentence_beginning_salience,smart,16.638437417120493,0.1382294327020645,False
138,"(22, 19)",sentence_beginning_salience,smart,16.764277315105666,0.137122768163681,False
139,"(4, 2)",sentence_beginning_salience,smart,16.674002254396793,0.1308638200163841,False
140,"(3, 5)",sentence_beginning_salience,smart,15.935081166287972,0.1283334836363792,False
141,"(1, 10)",sentence_beginning_salience,smart,15.977859921195028,0.1295502439141273,False
142,"(19, 17)",sentence_beginning_salience,smart,15.425811812477823,0.1330710053443908,False
143,"(5, 8)",sentence_beginning_salience,smart,15.406557096860192,0.1346982792019844,False
144,"(15, 18)",sentence_beginning_salience,smart,16.210141003969884,0.1350074306130409,False
145,"(23, 7)",sentence_beginning_salience,smart,16.056368705233975,0.1378319516777992,False
146,"(20, 5)",sentence_beginning_salience,smart,16.702023644290666,0.1474562242627143,False
147,"(2, 1)",sentence_beginning_salience,smart,16.541303628061378,0.1561475336551666,False
148,"(2, 8)",sentence_beginning_salience,smart,16.315371814874602,0.1639912098646164,False
149,"(23, 18)",sentence_beginning_salience,smart,16.207869083607324,0.1709425121545791,False
150,"(23, 3)",sentence_beginning_salience,smart,16.64965310842959,0.1746993392705917,False
151,"(17, 4)",sentence_beginning_salience,smart,16.639144673267715,0.1753158912062645,False
152,"(15, 19)",sentence_beginning_salience,smart,16.566973650713216,0.186054228246212,False
153,"(1, 7)",sentence_beginning_salience,smart,17.648675833262683,0.1847567483782768,False
154,"(12, 19)",sentence_beginning_salience,smart,17.97798606576604,0.1803811624646187,False
155,"(16, 13)",sentence_beginning_salience,smart,17.824848476231843,0.1893279790878295,False
156,"(5, 15)",sentence_beginning_salience,smart,17.63824278182467,0.1857084468007087,False
157,"(4, 14)",sentence_beginning_salience,smart,18.10390365480305,0.2088769972324371,False
158,"(1, 20)",sentence_beginning_salience,smart,18.22649446910253,0.199089215695858,False
159,"(22, 20)",sentence_beginning_salience,smart,18.35534729589481,0.1966703251004219,False
160,"(25, 0)",sentence_beginning_salience,smart,18.6485422241336,0.1879949182271957,False
161,"(17, 10)",sentence_beginning_salience,smart,18.812173066834937,0.1850687265396118,False
162,"(17, 21)",sentence_beginning_salience,smart,18.889790885744134,0.1840415924787521,False
163,"(18, 13)",sentence_beginning_salience,smart,18.726091844661287,0.1779981821775436,False
164,"(3, 20)",sentence_beginning_salience,smart,18.85428939416825,0.1705703288316726,False
165,"(22, 15)",token_reinforcement,smart,18.851643501060146,0.1784012258052826,False
166,"(21, 1)",sentence_beginning_salience,smart,19.084354511092908,0.1789484649896621,False
167,"(8, 8)",sentence_beginning_salience,smart,19.14410964800232,0.1796889007091522,False
168,"(23, 13)",sentence_beginning_salience,smart,19.46484450558742,0.1907910943031311,False
169,"(15, 6)",sentence_beginning_salience,smart,19.68125928433369,0.1946606501936912,False
170,"(17, 23)",sentence_beginning_salience,smart,19.56541889745771,0.194611556828022,False
171,"(20, 3)",sentence_beginning_salience,smart,19.92183765474712,0.1990456059575081,False
172,"(22, 6)",sentence_beginning_salience,smart,19.59865669494264,0.1933319583535194,False
173,"(1, 11)",sentence_beginning_salience,smart,19.45277645647129,0.2167022213339805,False
174,"(22, 23)",sentence_beginning_salience,smart,19.21906182833844,0.2096091508865356,False
175,"(17, 19)",sentence_beginning_salience,smart,19.36053198241932,0.216501335799694,False
176,"(2, 7)",sentence_beginning_salience,smart,19.64677891622483,0.198939636349678,False
177,"(17, 20)",sentence_beginning_salience,smart,19.508135139963688,0.1953604713082313,False
178,"(18, 11)",sentence_beginning_salience,smart,19.79635795000049,0.1922417759895324,False
179,"(18, 19)",sentence_beginning_salience,smart,19.675786901818743,0.2042312040925026,False
180,"(16, 10)",sentence_beginning_salience,smart,19.69536359749691,0.214153191447258,False
181,"(3, 1)",sentence_beginning_salience,smart,19.257011045639967,0.2055011451244354,False
182,"(1, 17)",token_reinforcement,smart,19.89813286853393,0.2015193700790405,False
183,"(16, 22)",sentence_beginning_salience,smart,20.56067805659441,0.2034129798412323,False
184,"(18, 10)",sentence_beginning_salience,smart,19.962163705162787,0.1998060166835785,False
185,"(2, 20)",sentence_beginning_salience,smart,20.14439930896355,0.2090883105993271,False
186,"(12, 3)",sentence_beginning_salience,smart,20.101090106342408,0.2101385533809661,False
187,"(1, 2)",sentence_beginning_salience,smart,20.457577600512685,0.2069731950759887,False
188,"(16, 14)",sentence_beginning_salience,smart,20.7215316064971,0.203579780459404,False
189,"(14, 13)",sentence_beginning_salience,smart,21.71878859450404,0.2072654634714126,False
190,"(9, 19)",sentence_beginning_salience,smart,22.52118715850581,0.215289306640625,False
191,"(2, 12)",sentence_beginning_salience,smart,22.423420166229747,0.2133794218301773,False
192,"(0, 10)",sentence_beginning_salience,smart,22.28603896950934,0.2345348119735718,False
193,"(22, 17)",token_reinforcement,smart,22.62288471190912,0.2350914746522903,False
194,"(12, 4)",sentence_beginning_salience,smart,22.20709654241646,0.2282176375389099,False
195,"(27, 1)",token_reinforcement,smart,22.93739335895206,0.2504179179668426,False
196,"(27, 11)",rare_word_dominance,smart,22.93739335895206,0.2545125693082809,False
197,"(1, 14)",sentence_beginning_salience,smart,22.86001250189892,0.2642649978399277,False
198,"(22, 12)",sentence_beginning_salience,smart,23.06750433634562,0.263599145412445,False
199,"(1, 19)",token_reinforcement,smart,23.714042763557888,0.2650868743658066,False
200,"(15, 1)",sentence_beginning_salience,smart,24.559494800574807,0.2577604442834854,False
201,"(3, 19)",sentence_beginning_salience,smart,25.095812344432243,0.25669204890728,False
202,"(20, 14)",sentence_beginning_salience,smart,24.90055646083089,0.2634516060352325,False
203,"(13, 14)",initial_token_reference_attention,smart,24.9099853480116,0.2672843635082245,False
204,"(9, 5)",sentence_beginning_salience,smart,24.8776026925954,0.2647674322128296,False
205,"(25, 19)",initial_token_reference_attention,smart,24.457152408835263,0.2543148040771484,False
206,"(23, 6)",sentence_beginning_salience,smart,24.23849459775781,0.2550808429718018,False
207,"(27, 13)",sentence_beginning_salience,smart,26.533731051199887,0.2749808311462402,False
208,"(3, 17)",token_reinforcement,smart,26.97154254342354,0.2790489137172699,False
209,"(27, 8)",token_reinforcement,smart,26.94215310577368,0.2887157142162323,False
210,"(21, 2)",sentence_beginning_salience,smart,27.19348620879661,0.2875295996665954,False
211,"(27, 14)",sentence_beginning_salience,smart,28.44723399911579,0.3073657125234604,False
212,"(26, 4)",token_reinforcement,smart,27.86488296612828,0.3081658780574798,False
213,"(19, 18)",sentence_beginning_salience,smart,28.87857722531935,0.2799630999565125,False
214,"(24, 22)",sentence_beginning_salience,smart,28.8854447849503,0.284960326552391,False
215,"(3, 4)",token_reinforcement,smart,29.462767296531904,0.2866616576910019,False
216,"(5, 5)",sentence_beginning_salience,smart,29.33904342848397,0.2836585789918899,False
217,"(10, 22)",sentence_beginning_salience,smart,29.078224738593143,0.2810346037149429,False
218,"(10, 11)",sentence_beginning_salience,smart,29.08278753143248,0.2802940994501114,False
219,"(21, 16)",sentence_beginning_salience,smart,29.082466933804472,0.2749970316886901,False
220,"(20, 8)",sentence_beginning_salience,smart,28.742358689146123,0.2847727477550507,False
221,"(4, 8)",initial_token_reference_attention,smart,28.81849218252891,0.2882953643798828,False
222,"(2, 13)",sentence_beginning_salience,smart,29.092319783249327,0.2857304185628891,False
223,"(2, 9)",sentence_beginning_salience,smart,29.299681887139823,0.3074248731136322,False
224,"(8, 7)",sentence_beginning_salience,smart,28.9681375226158,0.3024999976158142,False
225,"(5, 0)",sentence_beginning_salience,smart,29.57450711429465,0.3082352191209793,False
226,"(2, 2)",sentence_beginning_salience,smart,29.080903871380663,0.3002096146345138,False
227,"(5, 16)",sentence_beginning_salience,smart,29.53567513497789,0.3049584686756134,False
228,"(24, 23)",sentence_beginning_salience,smart,29.642188724278547,0.3134549677371979,False
229,"(18, 5)",sentence_beginning_salience,smart,30.66292260226295,0.3266167193651199,False
230,"(12, 20)",sentence_beginning_salience,smart,30.21711810753654,0.3274063438177109,False
231,"(12, 15)",sentence_beginning_salience,smart,30.53553211325089,0.3193223774433136,False
232,"(18, 1)",token_reinforcement,smart,30.025913088838365,0.3157949984073639,False
233,"(9, 3)",initial_token_reference_attention,smart,30.050234293212032,0.3190678477287292,False
234,"(27, 10)",token_reinforcement,smart,30.17584194698536,0.3109077602624893,False
235,"(27, 3)",token_reinforcement,smart,30.60172514778095,0.3321271628141403,False
236,"(10, 23)",sentence_beginning_salience,smart,31.36282057471406,0.3350061237812042,False
237,"(15, 20)",sentence_beginning_salience,smart,32.33249925767902,0.3347439765930176,False
238,"(14, 12)",sentence_beginning_salience,smart,32.18421055363943,0.3389153480529785,False
239,"(15, 7)",sentence_beginning_salience,smart,32.22846121925975,0.3380410313606262,False
240,"(18, 22)",sentence_beginning_salience,smart,33.242009265535195,0.3367682754993438,False
241,"(24, 1)",sentence_beginning_salience,smart,33.91025006929076,0.34627605676651,False
242,"(17, 13)",sentence_beginning_salience,smart,33.789838172809404,0.3511098533868789,False
243,"(2, 21)",sentence_beginning_salience,smart,33.72133517156628,0.3558340430259704,False
244,"(10, 4)",token_reinforcement,smart,33.12394503821996,0.357971453666687,False
245,"(17, 14)",sentence_beginning_salience,smart,33.368525945426114,0.3566484957933425,False
246,"(21, 14)",sentence_beginning_salience,smart,33.72336936537381,0.3589857220649719,False
247,"(0, 11)",sentence_beginning_salience,smart,34.579465277852755,0.3681161820888519,False
248,"(20, 19)",sentence_beginning_salience,smart,34.42868489553776,0.377595916390419,False
249,"(3, 14)",initial_token_reference_attention,smart,35.07007140644025,0.3971033602952957,False
250,"(26, 3)",token_reinforcement,smart,34.836159215116275,0.4041972309350967,False
251,"(6, 21)",sentence_beginning_salience,smart,34.6812861069945,0.4333303660154343,False
252,"(3, 9)",sentence_beginning_salience,smart,34.144953048058824,0.4536909580230713,False
253,"(17, 12)",sentence_beginning_salience,smart,33.91382745033893,0.4599600166082382,False
254,"(15, 22)",sentence_beginning_salience,smart,33.94443731273259,0.4646820247173309,False
255,"(1, 5)",sentence_beginning_salience,smart,33.66400651684666,0.5005027502775192,False
256,"(3, 12)",token_reinforcement,smart,34.20701578956903,0.4997703790664672,False
257,"(19, 8)",sentence_beginning_salience,smart,33.4867688409786,0.5126537382602692,False
258,"(0, 9)",sentence_beginning_salience,smart,34.173137546016584,0.5368343830108643,False
259,"(1, 23)",token_reinforcement,smart,33.86311736275211,0.5282983124256134,False
260,"(24, 21)",token_reinforcement,smart,34.741353030499354,0.5395659506320953,False
261,"(16, 23)",sentence_beginning_salience,smart,34.944756220067,0.5214829564094543,False
262,"(20, 20)",token_reinforcement,smart,35.45153621470901,0.525608366727829,False
263,"(17, 2)",token_reinforcement,smart,35.91992295709143,0.521264374256134,False
264,"(7, 2)",token_reinforcement,smart,37.64446720403261,0.532861852645874,False
265,"(17, 0)",sentence_beginning_salience,smart,37.8702191217435,0.5278703033924103,False
266,"(3, 13)",token_reinforcement,smart,38.21340738905752,0.5499372720718384,False
267,"(27, 2)",initial_token_reference_attention,smart,38.81982600053304,0.5512620508670807,False
268,"(20, 18)",token_reinforcement,smart,38.96372055594335,0.5639640629291535,False
269,"(10, 5)",token_reinforcement,smart,38.12440705759245,0.5525268912315369,False
270,"(14, 14)",token_reinforcement,smart,38.81555972921354,0.5821643888950347,False
271,"(13, 16)",sentence_beginning_salience,smart,39.17578703059659,0.5823104381561279,False
272,"(8, 10)",sentence_beginning_salience,smart,39.61571508757582,0.6156321585178375,False
273,"(3, 8)",sentence_beginning_salience,smart,41.05529989244745,0.6676077544689178,False
274,"(4, 11)",token_reinforcement,smart,41.194438722045774,0.636057871580124,False
275,"(9, 23)",sentence_beginning_salience,smart,42.21861073564733,0.6390695929527282,False
276,"(6, 2)",initial_token_reference_attention,smart,43.04842943197944,0.6346198916435242,False
277,"(10, 3)",token_reinforcement,smart,43.806062510682224,0.6247566282749176,False
278,"(20, 17)",token_reinforcement,smart,43.95601942039796,0.6350071370601654,False
279,"(23, 21)",sentence_beginning_salience,smart,44.74292790174887,0.6359371900558471,False
280,"(20, 7)",token_reinforcement,smart,44.82959949659211,0.6408430516719819,False
281,"(27, 7)",initial_token_reference_attention,smart,44.23798793675239,0.6417809307575226,False
282,"(26, 6)",token_reinforcement,smart,45.4275593738366,0.6379539906978607,False
283,"(23, 1)",token_reinforcement,smart,45.55665968216913,0.6556044757366181,False
284,"(17, 16)",token_reinforcement,smart,45.84967070547582,0.6552691638469696,False
285,"(22, 16)",token_reinforcement,smart,46.01296334686944,0.6591804385185241,False
286,"(13, 22)",sentence_beginning_salience,smart,46.24057905982542,0.677053815126419,False
287,"(2, 0)",sentence_beginning_salience,smart,46.39391065342424,0.7165361762046814,False
288,"(20, 15)",sentence_beginning_salience,smart,46.93813511663983,0.7395703196525574,False
289,"(15, 17)",sentence_beginning_salience,smart,48.482717136810585,0.761803251504898,False
290,"(22, 1)",sentence_beginning_salience,smart,48.48513907509376,0.7566368222236634,False
291,"(1, 9)",sentence_beginning_salience,smart,48.24253168454753,0.837467360496521,False
292,"(2, 18)",sentence_beginning_salience,smart,50.08196069196463,0.9696158528327942,False
293,"(27, 22)",token_reinforcement,smart,50.24438149760077,0.9773686230182648,False
294,"(17, 22)",sentence_beginning_salience,smart,50.952553644535136,0.9690694272518158,False
295,"(21, 22)",token_reinforcement,smart,51.07667349660075,0.9649968802928924,False
296,"(2, 22)",sentence_beginning_salience,smart,55.60779397598227,1.1189641773700714,False
297,"(3, 15)",sentence_beginning_salience,smart,55.52722370804516,1.3769805312156678,False
298,"(19, 10)",token_reinforcement,smart,54.71362497617763,1.3745189368724824,False
299,"(14, 21)",sentence_beginning_salience,smart,54.99350893873789,1.4116367518901825,False
300,"(8, 0)",sentence_beginning_salience,smart,55.79512588026561,1.3927008032798769,False
301,"(20, 22)",token_reinforcement,smart,55.98392848783168,1.4077561438083648,False
302,"(7, 17)",token_reinforcement,smart,55.09863643451081,1.385152381658554,False
303,"(19, 0)",sentence_beginning_salience,smart,56.50680931886558,1.3762899458408355,False
304,"(0, 12)",sentence_beginning_salience,smart,62.23110505501575,1.399334156513214,False
305,"(6, 22)",sentence_beginning_salience,smart,61.08877481133156,1.4033281743526458,False
306,"(13, 12)",initial_token_reference_attention,smart,61.66065222611199,1.416377878189087,False
307,"(0, 2)",sentence_beginning_salience,smart,62.234254118625685,1.432950496673584,False
308,"(24, 2)",sentence_beginning_salience,smart,62.375063387917976,1.437093234062195,False
309,"(1, 3)",sentence_beginning_salience,smart,65.7210440237929,1.4622022569179536,False
310,"(18, 23)",sentence_beginning_salience,smart,66.17868903989928,1.484001636505127,False
311,"(5, 18)",token_reinforcement,smart,65.95473555200158,1.3772475957870485,False
312,"(6, 13)",token_reinforcement,smart,66.15914256109,1.377478802204132,False
313,"(3, 0)",sentence_beginning_salience,smart,73.01240603123762,1.4223352432250975,False
314,"(1, 12)",token_reinforcement,smart,78.99764054165425,1.4515329480171204,False
315,"(27, 6)",initial_token_reference_attention,smart,80.11430561135396,1.433647727966309,False
316,"(7, 4)",sentence_beginning_salience,smart,81.17111033317778,1.479745876789093,False
317,"(21, 10)",token_reinforcement,smart,81.61531262585049,1.477396309375763,False
318,"(23, 2)",initial_token_reference_attention,smart,81.55117704993755,1.4849611163139342,False
319,"(27, 23)",token_reinforcement,smart,81.36400822240724,1.4939934611320496,False
320,"(24, 16)",sentence_beginning_salience,smart,81.24394117002957,1.506593692302704,False
321,"(12, 13)",token_reinforcement,smart,80.26674038141871,1.5060919404029849,False
322,"(12, 16)",sentence_beginning_salience,smart,79.62917557139613,1.5022869348526,False
323,"(5, 17)",sentence_beginning_salience,smart,76.54255826277512,1.499834406375885,False
324,"(4, 15)",token_reinforcement,smart,80.72793227229221,1.5400936603546145,False
325,"(1, 4)",sentence_beginning_salience,smart,82.7189331589979,1.5996381402015687,False
326,"(25, 18)",sentence_beginning_salience,smart,82.8522738245251,1.5885234117507934,False
327,"(24, 7)",token_reinforcement,smart,83.16381308016068,1.586211347579956,False
328,"(16, 4)",initial_token_reference_attention,smart,82.07560638175592,1.595495593547821,False
329,"(7, 5)",sentence_beginning_salience,smart,84.28417780843866,1.5802690029144286,False
