i,j,Pattern,Score
8,9,dominant_subject_attention,0.2956665060129869
8,10,dominant_subject_attention,0.3632865169907953
8,11,dominant_subject_attention,0.2663175225196405
9,0,dominant_subject_attention,0.32104496639893104
9,1,dominant_subject_attention,0.1756139728698248
9,2,dominant_subject_attention,0.2939296033834294
9,4,dominant_subject_attention,0.16827061158907503
9,5,dominant_subject_attention,0.279605223203959
9,6,dominant_subject_attention,0.1331910436932009
9,7,dominant_subject_attention,0.310080798814936
9,8,dominant_subject_attention,0.24758949105082415
9,9,dominant_subject_attention,0.11345074419336085
9,10,dominant_subject_attention,0.38893831514725286
9,11,dominant_subject_attention,0.1515102420465253
10,0,dominant_subject_attention,0.2404565263521882
10,1,dominant_subject_attention,0.16544503381908582
10,2,dominant_subject_attention,0.16637129647647259
10,3,dominant_subject_attention,0.2685133224428423
10,4,dominant_subject_attention,0.38129159113851163
10,5,dominant_subject_attention,0.33008661627341684
10,6,dominant_subject_attention,0.15785485231272173
10,7,dominant_subject_attention,0.32151711351757645
10,8,dominant_subject_attention,0.14958931341852194
10,9,dominant_subject_attention,0.40785283714617293
10,10,dominant_subject_attention,0.14712455555826146
10,11,dominant_subject_attention,0.2824050705927714
11,1,dominant_subject_attention,0.2718654927185006
11,2,dominant_subject_attention,0.19016181400994453
11,3,dominant_subject_attention,0.3963444371688135
11,4,dominant_subject_attention,0.3166407167511888
11,5,dominant_subject_attention,0.20248298398647932
11,6,dominant_subject_attention,0.16430989170897772
11,7,dominant_subject_attention,0.2734145571840412
11,9,dominant_subject_attention,0.1724370437411529
11,10,dominant_subject_attention,0.4175857678114827
11,11,dominant_subject_attention,0.40728719058059826
0,5,first_token_dominance,0.4433436783056198
1,3,first_token_dominance,0.42745461719904165
1,11,first_token_dominance,0.38146313277853244
2,11,first_token_dominance,0.41384164130353557
3,0,first_token_dominance,0.39107330504048965
3,4,first_token_dominance,0.4376038544336393
3,10,first_token_dominance,0.35277814192895507
4,4,first_token_dominance,0.4131842664308141
4,7,first_token_dominance,0.36089847865919794
4,8,first_token_dominance,0.43528316215144763
4,10,first_token_dominance,0.41425167559983633
5,0,first_token_dominance,0.4305425195639204
5,1,first_token_dominance,0.4379651502921561
5,5,first_token_dominance,0.42995012692183243
5,8,first_token_dominance,0.43939646048262304
5,9,first_token_dominance,0.4456524745887644
5,11,first_token_dominance,0.3466454810019694
6,2,first_token_dominance,0.44335325274151927
6,4,first_token_dominance,0.4421056231333857
6,5,first_token_dominance,0.42065610475802656
6,6,first_token_dominance,0.361713587153356
6,9,first_token_dominance,0.4356863809286068
6,10,first_token_dominance,0.41871963002208
7,1,first_token_dominance,0.4156714590175568
7,2,first_token_dominance,0.43331071358619305
7,6,first_token_dominance,0.43466198001491374
7,7,first_token_dominance,0.42667901780133005
7,10,first_token_dominance,0.43167674244891874
7,11,first_token_dominance,0.4384381415754867
8,0,first_token_dominance,0.4175596685526962
8,1,first_token_dominance,0.43184388647039285
8,3,first_token_dominance,0.4232437754808805
8,4,first_token_dominance,0.44283766009953657
8,9,first_token_dominance,0.42301366658647443
8,10,first_token_dominance,0.4053705722150265
8,11,first_token_dominance,0.4480737124862758
9,0,first_token_dominance,0.44193918097508933
9,1,first_token_dominance,0.42845985678309867
9,2,first_token_dominance,0.4300322524988852
9,4,first_token_dominance,0.4268343542802727
9,5,first_token_dominance,0.41226776385437514
9,6,first_token_dominance,0.4328392941800147
9,8,first_token_dominance,0.44403793150185217
9,9,first_token_dominance,0.433928618496038
9,11,first_token_dominance,0.4367206035530926
10,0,first_token_dominance,0.4335825823719466
10,1,first_token_dominance,0.42423025852652296
10,2,first_token_dominance,0.43000102973780124
10,3,first_token_dominance,0.43258473173911227
10,6,first_token_dominance,0.4296308012928506
10,7,first_token_dominance,0.4278860519704278
10,8,first_token_dominance,0.42481933832072033
10,9,first_token_dominance,0.44617031729372697
10,10,first_token_dominance,0.431818271024762
10,11,first_token_dominance,0.41033956372773445
11,1,first_token_dominance,0.42878812902545355
11,2,first_token_dominance,0.4284082907039421
11,4,first_token_dominance,0.4286778156332991
11,5,first_token_dominance,0.4225808148778512
11,6,first_token_dominance,0.4317111410428488
11,7,first_token_dominance,0.4226159167691092
11,9,first_token_dominance,0.4300952919301797
11,10,first_token_dominance,0.4264869752426982
11,11,first_token_dominance,0.44836587120709626
1,3,first_token_emphasis,0.420639126353226
1,9,first_token_emphasis,0.44252312120483667
2,1,first_token_emphasis,0.3347246096389277
2,6,first_token_emphasis,0.4115188365812766
2,11,first_token_emphasis,0.34248622333563644
3,0,first_token_emphasis,0.13133383893537454
3,1,first_token_emphasis,0.4197292517682537
3,3,first_token_emphasis,0.41910721851970817
3,4,first_token_emphasis,0.16211269066491196
3,5,first_token_emphasis,0.4047834500079886
3,10,first_token_emphasis,0.35764537882015446
4,2,first_token_emphasis,0.271347767616948
4,4,first_token_emphasis,0.2803620820487572
4,5,first_token_emphasis,0.41537052108703676
4,6,first_token_emphasis,0.4111427785743806
4,8,first_token_emphasis,0.2699782396902295
4,10,first_token_emphasis,0.20235001168688616
5,0,first_token_emphasis,0.17542364959550377
5,1,first_token_emphasis,0.03079662964684953
5,4,first_token_emphasis,0.43448378141732746
5,5,first_token_emphasis,0.13968726991126476
5,6,first_token_emphasis,0.30445783073957394
5,7,first_token_emphasis,0.3466715651230511
5,8,first_token_emphasis,0.26688206981215173
5,9,first_token_emphasis,0.18124815672444033
5,10,first_token_emphasis,0.38203043371164397
5,11,first_token_emphasis,0.3173808054037644
6,1,first_token_emphasis,0.2936458792039677
6,2,first_token_emphasis,0.25366059748522873
6,3,first_token_emphasis,0.29701035905869266
6,4,first_token_emphasis,0.36365094629881345
6,5,first_token_emphasis,0.3499918816155199
6,6,first_token_emphasis,0.24115082913338698
6,7,first_token_emphasis,0.4072720275466294
6,8,first_token_emphasis,0.44836026243006444
6,9,first_token_emphasis,0.06709014622990901
6,10,first_token_emphasis,0.16106368668995447
6,11,first_token_emphasis,0.43107379866954754
7,0,first_token_emphasis,0.3970072917754113
7,1,first_token_emphasis,0.1812559455592121
7,2,first_token_emphasis,0.05223055429416971
7,3,first_token_emphasis,0.35292599822504617
7,4,first_token_emphasis,0.28337734335854226
7,5,first_token_emphasis,0.3527035501158037
7,6,first_token_emphasis,0.23473735005647445
7,7,first_token_emphasis,0.1666323824311812
7,8,first_token_emphasis,0.4318954589030386
7,9,first_token_emphasis,0.3301028978084403
7,10,first_token_emphasis,0.08599820325042162
7,11,first_token_emphasis,0.14176796385566748
8,0,first_token_emphasis,0.2555512663270635
8,1,first_token_emphasis,0.1188657743357771
8,2,first_token_emphasis,0.3621968178004968
8,3,first_token_emphasis,0.2160365048197334
8,4,first_token_emphasis,0.3489726859510843
8,6,first_token_emphasis,0.2589485533346691
8,7,first_token_emphasis,0.39880961903925316
8,8,first_token_emphasis,0.36335872570630945
8,9,first_token_emphasis,0.26502355233419017
8,10,first_token_emphasis,0.33478730327843287
8,11,first_token_emphasis,0.2335266681355952
9,0,first_token_emphasis,0.29348962768993403
9,1,first_token_emphasis,0.14297179794608444
9,2,first_token_emphasis,0.2627959216164553
9,4,first_token_emphasis,0.13594583287443246
9,5,first_token_emphasis,0.25043358280636324
9,6,first_token_emphasis,0.09925430182949402
9,7,first_token_emphasis,0.27832494654255474
9,8,first_token_emphasis,0.21622102899886558
9,9,first_token_emphasis,0.07936609702451435
9,10,first_token_emphasis,0.3605646622288111
9,11,first_token_emphasis,0.11776460975151126
10,0,first_token_emphasis,0.20785952293857016
10,1,first_token_emphasis,0.13336104550793176
10,2,first_token_emphasis,0.13322812440239928
10,3,first_token_emphasis,0.23725361055111543
10,4,first_token_emphasis,0.3536767682687417
10,5,first_token_emphasis,0.2991925215135608
10,6,first_token_emphasis,0.12447334672855433
10,7,first_token_emphasis,0.29156595717982137
10,8,first_token_emphasis,0.1179742644565894
10,9,first_token_emphasis,0.37822134652330763
10,10,first_token_emphasis,0.11359193342140542
10,11,first_token_emphasis,0.2559102191964478
11,1,first_token_emphasis,0.24184942391436723
11,2,first_token_emphasis,0.1579567068155346
11,3,first_token_emphasis,0.3698486168397713
11,4,first_token_emphasis,0.2880518738660089
11,5,first_token_emphasis,0.17069579246585373
11,6,first_token_emphasis,0.13123775113331507
11,7,first_token_emphasis,0.24323768778419247
11,9,first_token_emphasis,0.13980473805755061
11,10,first_token_emphasis,0.3915849886837241
11,11,first_token_emphasis,0.3807959596522586
2,1,head_initial_token_emphasis,0.370905398162843
2,6,head_initial_token_emphasis,0.447699625105192
2,11,head_initial_token_emphasis,0.3786670118595518
3,0,head_initial_token_emphasis,0.16751462745928994
3,4,head_initial_token_emphasis,0.1982934791888274
3,5,head_initial_token_emphasis,0.440964238531904
3,10,head_initial_token_emphasis,0.39382616734406983
4,2,head_initial_token_emphasis,0.3075285561408634
4,4,head_initial_token_emphasis,0.31654287057267255
4,6,head_initial_token_emphasis,0.44732356709829596
4,8,head_initial_token_emphasis,0.30615902821414487
4,10,head_initial_token_emphasis,0.23853080021080153
5,0,head_initial_token_emphasis,0.21160443811941917
5,1,head_initial_token_emphasis,0.0669774181707649
5,5,head_initial_token_emphasis,0.17586805843518016
5,6,head_initial_token_emphasis,0.3406386192634893
5,7,head_initial_token_emphasis,0.38285235364696646
5,8,head_initial_token_emphasis,0.3030628583360671
5,9,head_initial_token_emphasis,0.2174289452483557
5,10,head_initial_token_emphasis,0.41821122223555934
5,11,head_initial_token_emphasis,0.3535615939276798
6,1,head_initial_token_emphasis,0.32982666772788305
6,2,head_initial_token_emphasis,0.28984138600914416
6,3,head_initial_token_emphasis,0.333191147582608
6,4,head_initial_token_emphasis,0.3998317348227288
6,5,head_initial_token_emphasis,0.3861726701394353
6,6,head_initial_token_emphasis,0.2773316176573024
6,7,head_initial_token_emphasis,0.4434528160705448
6,9,head_initial_token_emphasis,0.10327093475382439
6,10,head_initial_token_emphasis,0.19724447521386984
7,0,head_initial_token_emphasis,0.43318808029932665
7,1,head_initial_token_emphasis,0.2174367340831275
7,2,head_initial_token_emphasis,0.08841134281808509
7,3,head_initial_token_emphasis,0.38910678674896154
7,4,head_initial_token_emphasis,0.31955813188245763
7,5,head_initial_token_emphasis,0.38888433863971905
7,6,head_initial_token_emphasis,0.2709181385803899
7,7,head_initial_token_emphasis,0.20281317095509657
7,9,head_initial_token_emphasis,0.3662836863323557
7,10,head_initial_token_emphasis,0.122178991774337
7,11,head_initial_token_emphasis,0.17794875237958285
8,0,head_initial_token_emphasis,0.29173205485097886
8,1,head_initial_token_emphasis,0.15504656285969248
8,2,head_initial_token_emphasis,0.39837760632441216
8,3,head_initial_token_emphasis,0.2522172933436488
8,4,head_initial_token_emphasis,0.3851534744749997
8,6,head_initial_token_emphasis,0.29512934185858447
8,7,head_initial_token_emphasis,0.43499040756316854
8,8,head_initial_token_emphasis,0.3995395142302249
8,9,head_initial_token_emphasis,0.30120434085810555
8,10,head_initial_token_emphasis,0.37096809180234824
8,11,head_initial_token_emphasis,0.26970745665951057
9,0,head_initial_token_emphasis,0.3296704162138494
9,1,head_initial_token_emphasis,0.17915258646999982
9,2,head_initial_token_emphasis,0.2989767101403707
9,4,head_initial_token_emphasis,0.17212662139834786
9,5,head_initial_token_emphasis,0.28661437133027867
9,6,head_initial_token_emphasis,0.1354350903534094
9,7,head_initial_token_emphasis,0.3145057350664701
9,8,head_initial_token_emphasis,0.25240181752278096
9,9,head_initial_token_emphasis,0.11554688554842973
9,10,head_initial_token_emphasis,0.3967454507527265
9,11,head_initial_token_emphasis,0.15394539827542664
10,0,head_initial_token_emphasis,0.24404031146248553
10,1,head_initial_token_emphasis,0.16954183403184714
10,2,head_initial_token_emphasis,0.16940891292631466
10,3,head_initial_token_emphasis,0.27343439907503087
10,4,head_initial_token_emphasis,0.3898575567926571
10,5,head_initial_token_emphasis,0.3353733100374762
10,6,head_initial_token_emphasis,0.1606541352524697
10,7,head_initial_token_emphasis,0.32774674570373674
10,8,head_initial_token_emphasis,0.15415505298050475
10,9,head_initial_token_emphasis,0.41440213504722295
10,10,head_initial_token_emphasis,0.1497727219453208
10,11,head_initial_token_emphasis,0.29209100772036317
11,1,head_initial_token_emphasis,0.27803021243828263
11,2,head_initial_token_emphasis,0.19413749533944993
11,3,head_initial_token_emphasis,0.40602940536368665
11,4,head_initial_token_emphasis,0.32423266238992426
11,5,head_initial_token_emphasis,0.2068765809897691
11,6,head_initial_token_emphasis,0.16741853965723047
11,7,head_initial_token_emphasis,0.27941847630810784
11,9,head_initial_token_emphasis,0.175985526581466
11,10,head_initial_token_emphasis,0.42776577720763953
11,11,head_initial_token_emphasis,0.41697674817617403
3,0,initial_reference_attention,0.4084735683666042
3,4,initial_reference_attention,0.41841338119586535
4,10,initial_reference_attention,0.44860743760800903
5,0,initial_reference_attention,0.4308314035050578
5,1,initial_reference_attention,0.3475081580846827
5,5,initial_reference_attention,0.4072869839716554
5,9,initial_reference_attention,0.4311979911341332
6,9,initial_reference_attention,0.3662722261938406
6,10,initial_reference_attention,0.4173232506384571
7,1,initial_reference_attention,0.42892542366351816
7,2,initial_reference_attention,0.3646011088510024
7,7,initial_reference_attention,0.42553893399071835
7,10,initial_reference_attention,0.38141164405232447
7,11,initial_reference_attention,0.40372732262807887
8,1,initial_reference_attention,0.40213019860996313
8,3,initial_reference_attention,0.44559433162734924
9,1,initial_reference_attention,0.41017793513804096
9,4,initial_reference_attention,0.40863320271089626
9,6,initial_reference_attention,0.38086638503462683
9,8,initial_reference_attention,0.44096637833480906
9,9,initial_reference_attention,0.37936989893914214
9,11,initial_reference_attention,0.3960864561965244
10,0,initial_reference_attention,0.443875393844931
10,1,initial_reference_attention,0.40928158716114754
10,2,initial_reference_attention,0.4047071549978396
10,6,initial_reference_attention,0.4058559306716335
10,8,initial_reference_attention,0.3952688234263958
10,10,initial_reference_attention,0.39139045307073467
11,2,initial_reference_attention,0.4225803158728013
11,5,initial_reference_attention,0.4330146637456548
11,6,initial_reference_attention,0.4004711795098105
11,9,initial_reference_attention,0.4156365898226593
1,3,initial_token_attachment,0.420639126353226
1,9,initial_token_attachment,0.44252312120483667
2,1,initial_token_attachment,0.3347246096389277
2,6,initial_token_attachment,0.4115188365812766
2,11,initial_token_attachment,0.34248622333563644
3,0,initial_token_attachment,0.13133383893537454
3,1,initial_token_attachment,0.4197292517682537
3,3,initial_token_attachment,0.41910721851970817
3,4,initial_token_attachment,0.16211269066491196
3,5,initial_token_attachment,0.4047834500079886
3,10,initial_token_attachment,0.35764537882015446
4,2,initial_token_attachment,0.271347767616948
4,4,initial_token_attachment,0.2803620820487572
4,5,initial_token_attachment,0.41537052108703676
4,6,initial_token_attachment,0.4111427785743806
4,8,initial_token_attachment,0.2699782396902295
4,10,initial_token_attachment,0.20235001168688616
5,0,initial_token_attachment,0.17542364959550377
5,1,initial_token_attachment,0.03079662964684953
5,4,initial_token_attachment,0.43448378141732746
5,5,initial_token_attachment,0.13968726991126476
5,6,initial_token_attachment,0.30445783073957394
5,7,initial_token_attachment,0.3466715651230511
5,8,initial_token_attachment,0.26688206981215173
5,9,initial_token_attachment,0.18124815672444033
5,10,initial_token_attachment,0.38203043371164397
5,11,initial_token_attachment,0.3173808054037644
6,1,initial_token_attachment,0.2936458792039677
6,2,initial_token_attachment,0.25366059748522873
6,3,initial_token_attachment,0.29701035905869266
6,4,initial_token_attachment,0.36365094629881345
6,5,initial_token_attachment,0.3499918816155199
6,6,initial_token_attachment,0.24115082913338698
6,7,initial_token_attachment,0.4072720275466294
6,8,initial_token_attachment,0.44836026243006444
6,9,initial_token_attachment,0.06709014622990901
6,10,initial_token_attachment,0.16106368668995447
6,11,initial_token_attachment,0.43107379866954754
7,0,initial_token_attachment,0.3970072917754113
7,1,initial_token_attachment,0.1812559455592121
7,2,initial_token_attachment,0.05223055429416971
7,3,initial_token_attachment,0.35292599822504617
7,4,initial_token_attachment,0.28337734335854226
7,5,initial_token_attachment,0.3527035501158037
7,6,initial_token_attachment,0.23473735005647445
7,7,initial_token_attachment,0.1666323824311812
7,8,initial_token_attachment,0.4318954589030386
7,9,initial_token_attachment,0.3301028978084403
7,10,initial_token_attachment,0.08599820325042162
7,11,initial_token_attachment,0.14176796385566748
8,0,initial_token_attachment,0.2555512663270635
8,1,initial_token_attachment,0.1188657743357771
8,2,initial_token_attachment,0.3621968178004968
8,3,initial_token_attachment,0.2160365048197334
8,4,initial_token_attachment,0.3489726859510843
8,6,initial_token_attachment,0.2589485533346691
8,7,initial_token_attachment,0.39880961903925316
8,8,initial_token_attachment,0.36335872570630945
8,9,initial_token_attachment,0.26502355233419017
8,10,initial_token_attachment,0.33478730327843287
8,11,initial_token_attachment,0.2335266681355952
9,0,initial_token_attachment,0.29348962768993403
9,1,initial_token_attachment,0.14297179794608444
9,2,initial_token_attachment,0.2627959216164553
9,4,initial_token_attachment,0.13594583287443246
9,5,initial_token_attachment,0.25043358280636324
9,6,initial_token_attachment,0.09925430182949402
9,7,initial_token_attachment,0.27832494654255474
9,8,initial_token_attachment,0.21622102899886558
9,9,initial_token_attachment,0.07936609702451435
9,10,initial_token_attachment,0.3605646622288111
9,11,initial_token_attachment,0.11776460975151126
10,0,initial_token_attachment,0.20785952293857016
10,1,initial_token_attachment,0.13336104550793176
10,2,initial_token_attachment,0.13322812440239928
10,3,initial_token_attachment,0.23725361055111543
10,4,initial_token_attachment,0.3536767682687417
10,5,initial_token_attachment,0.2991925215135608
10,6,initial_token_attachment,0.12447334672855433
10,7,initial_token_attachment,0.29156595717982137
10,8,initial_token_attachment,0.1179742644565894
10,9,initial_token_attachment,0.37822134652330763
10,10,initial_token_attachment,0.11359193342140542
10,11,initial_token_attachment,0.2559102191964478
11,1,initial_token_attachment,0.24184942391436723
11,2,initial_token_attachment,0.1579567068155346
11,3,initial_token_attachment,0.3698486168397713
11,4,initial_token_attachment,0.2880518738660089
11,5,initial_token_attachment,0.17069579246585373
11,6,initial_token_attachment,0.13123775113331507
11,7,initial_token_attachment,0.24323768778419247
11,9,initial_token_attachment,0.13980473805755061
11,10,initial_token_attachment,0.3915849886837241
11,11,initial_token_attachment,0.3807959596522586
1,3,initial_token_attention,0.40593519115861854
1,9,initial_token_attention,0.42960900336345126
2,1,initial_token_attention,0.3195482248810886
2,6,initial_token_attention,0.3944928373961807
2,11,initial_token_attention,0.32399289930773356
3,0,initial_token_attention,0.10806390911879563
3,1,initial_token_attention,0.40498715282670095
3,3,initial_token_attention,0.40459455949380363
3,4,initial_token_attention,0.15585597367439658
3,5,initial_token_attention,0.39218648093807007
3,10,initial_token_attention,0.3363631164036388
4,2,initial_token_attention,0.2588517417584428
4,4,initial_token_attention,0.26199462615716473
4,5,initial_token_attention,0.40099628067992815
4,6,initial_token_attention,0.3975030529933678
4,8,initial_token_attention,0.255089416688994
4,10,initial_token_attention,0.1864334192961182
5,0,initial_token_attention,0.15859826808655178
5,1,initial_token_attention,0.049019289109852725
5,2,initial_token_attention,0.4491418479431819
5,4,initial_token_attention,0.4204484980842104
5,5,initial_token_attention,0.12745209215225706
5,6,initial_token_attention,0.2906156277547844
5,7,initial_token_attention,0.33248851634327814
5,8,initial_token_attention,0.2504397825572908
5,9,initial_token_attention,0.17363316678935703
5,10,initial_token_attention,0.36679411438016923
5,11,initial_token_attention,0.29571258330879624
6,1,initial_token_attention,0.2791963636289706
6,2,initial_token_attention,0.23999498790089618
6,3,initial_token_attention,0.2858662771752956
6,4,initial_token_attention,0.34903599691417336
6,5,initial_token_attention,0.3319782530771758
6,6,initial_token_attention,0.21576750132867245
6,7,initial_token_attention,0.3927258758015401
6,8,initial_token_attention,0.43766875574625497
6,9,initial_token_attention,0.06935779773874055
6,10,initial_token_attention,0.14318347690320157
6,11,initial_token_attention,0.4179089774482979
7,0,initial_token_attention,0.3862183557064797
7,1,initial_token_attention,0.16473390723495634
7,2,initial_token_attention,0.05523676737637902
7,3,initial_token_attention,0.3381373581127824
7,4,initial_token_attention,0.27492521979107387
7,5,initial_token_attention,0.33927935051159713
7,6,initial_token_attention,0.21943888680966794
7,7,initial_token_attention,0.15110489617300785
7,8,initial_token_attention,0.4201786377799518
7,9,initial_token_attention,0.31775310216303543
7,10,initial_token_attention,0.08258945465731275
7,11,initial_token_attention,0.1324738611655243
8,0,initial_token_attention,0.23866244950157106
8,1,initial_token_attention,0.10782223276203795
8,2,initial_token_attention,0.34804207867970716
8,3,initial_token_attention,0.19980493489249193
8,4,initial_token_attention,0.3347666722611645
8,6,initial_token_attention,0.24362294808736634
8,7,initial_token_attention,0.3841555156310117
8,8,initial_token_attention,0.3492260910332294
8,9,initial_token_attention,0.2471635171258284
8,10,initial_token_attention,0.3160802672130679
8,11,initial_token_attention,0.2213108751338809
9,0,initial_token_attention,0.27935837108495043
9,1,initial_token_attention,0.13148384378943115
9,2,initial_token_attention,0.24790799447410375
9,3,initial_token_attention,0.44128337068900336
9,4,initial_token_attention,0.12415086002195574
9,5,initial_token_attention,0.23218346316116079
9,6,initial_token_attention,0.09276600172333374
9,7,initial_token_attention,0.26470054740088905
9,8,initial_token_attention,0.20461222826081152
9,9,initial_token_attention,0.07561824295791789
9,10,initial_token_attention,0.3472303902149222
9,11,initial_token_attention,0.11320217260726084
10,0,initial_token_attention,0.1948507483076471
10,1,initial_token_attention,0.11894959085727005
10,2,initial_token_attention,0.12191288010956128
10,3,initial_token_attention,0.2229288032598681
10,4,initial_token_attention,0.3403312087118498
