i,j,Pattern,Score
4,26,cls_attention,0.7871352367191816
4,27,cls_attention,0.8577567086928584
4,28,cls_attention,0.9110559639720126
4,29,cls_attention,0.8314445215707295
4,30,cls_attention,0.8342836310295293
4,31,cls_attention,0.9344851279676507
5,0,cls_attention,0.703261224533614
5,1,cls_attention,0.6148445368083776
5,2,cls_attention,0.6381567278522405
5,4,cls_attention,0.8035051665459069
5,5,cls_attention,0.7568800650130424
5,6,cls_attention,0.6452478151802402
5,7,cls_attention,0.752257717610576
5,8,cls_attention,0.8865670371762077
5,9,cls_attention,0.8784610494908806
5,10,cls_attention,0.8461287591789947
5,11,cls_attention,0.8723169995881849
5,12,cls_attention,0.7165587741316851
5,13,cls_attention,0.9397592243040304
5,14,cls_attention,0.910419182753766
5,15,cls_attention,0.9110923442733866
5,16,cls_attention,0.9213588935124449
5,17,cls_attention,0.880190933198919
5,18,cls_attention,0.8353439123172858
5,19,cls_attention,0.7824081201235605
5,20,cls_attention,0.9240877080097745
5,21,cls_attention,0.7998914182396725
5,22,cls_attention,0.8917454208873178
5,23,cls_attention,0.7902706186363974
5,24,cls_attention,0.6794252534649181
5,25,cls_attention,0.8672430014962592
5,26,cls_attention,0.8636258702749231
5,27,cls_attention,0.7687076656260866
5,28,cls_attention,0.840178583452358
5,29,cls_attention,0.8618306224165936
5,30,cls_attention,0.7131440879735965
5,31,cls_attention,0.8236701728918051
6,0,cls_attention,0.859646001801384
6,2,cls_attention,0.731976167813138
6,3,cls_attention,0.8910680448170084
6,4,cls_attention,0.6034782015533097
6,6,cls_attention,0.6038678618030572
6,7,cls_attention,0.781859906243502
6,8,cls_attention,0.703407504394744
6,9,cls_attention,0.7910741579215695
6,10,cls_attention,0.8121976241858543
6,11,cls_attention,0.9099454823754328
6,12,cls_attention,0.6951144807578112
6,13,cls_attention,0.8226277045806025
6,15,cls_attention,0.9025129151332539
6,16,cls_attention,0.8176966918273366
6,17,cls_attention,0.889044811492691
6,18,cls_attention,0.7421060973077594
6,19,cls_attention,0.6477681884481015
6,20,cls_attention,0.6846026415106529
6,21,cls_attention,0.7223425631516495
6,22,cls_attention,0.8351723978956463
6,23,cls_attention,0.7459853180142235
6,24,cls_attention,0.8462424045829743
6,25,cls_attention,0.9576306830735272
6,27,cls_attention,0.6699237154353463
6,28,cls_attention,0.6072887857877318
6,29,cls_attention,0.7628403682127729
6,30,cls_attention,0.7139026439050694
6,31,cls_attention,0.6710433423210328
7,0,cls_attention,0.9020434251397337
7,1,cls_attention,0.6638741382475447
7,2,cls_attention,0.6420196899248906
7,3,cls_attention,0.8245227165325945
7,4,cls_attention,0.7049293431087706
7,5,cls_attention,0.6477680117093755
7,7,cls_attention,0.6896957100589397
7,8,cls_attention,0.6581663901946418
7,9,cls_attention,0.7893145087683674
7,10,cls_attention,0.7147781972193773
7,11,cls_attention,0.6822034649612844
7,12,cls_attention,0.7293948197578463
7,13,cls_attention,0.6056034441986589
7,14,cls_attention,0.8667086133583085
7,15,cls_attention,0.8045705625377924
7,16,cls_attention,0.6770774277635945
7,17,cls_attention,0.8828819472408612
7,18,cls_attention,0.7150079189434915
7,21,cls_attention,0.8535959242366046
7,22,cls_attention,0.7996730501958133
7,23,cls_attention,0.6187730740070628
7,24,cls_attention,0.8602882429814226
7,25,cls_attention,0.8951892565008522
7,26,cls_attention,0.7152508547757727
7,27,cls_attention,0.6715569244227823
7,28,cls_attention,0.6446654125434249
7,30,cls_attention,0.6404972708425414
8,0,cls_attention,0.7856461930011127
8,1,cls_attention,0.6849742214537246
8,3,cls_attention,0.6557930921167886
8,5,cls_attention,0.7463759824376859
8,6,cls_attention,0.6299995338051656
8,7,cls_attention,0.8116977499013979
8,8,cls_attention,0.8607112908899527
8,9,cls_attention,0.9791204294478151
8,11,cls_attention,0.9985020185872969
8,12,cls_attention,0.9539399542518424
8,13,cls_attention,0.8893547896843766
8,14,cls_attention,0.9446096987624735
8,15,cls_attention,0.9348369237577575
8,16,cls_attention,0.85613689565902
8,17,cls_attention,0.9015166515721288
8,18,cls_attention,0.8986142003537286
8,19,cls_attention,0.8971480220326858
8,20,cls_attention,0.7917689390859289
8,21,cls_attention,0.9140493110927301
8,22,cls_attention,0.7175945841445316
8,23,cls_attention,0.8668527361970639
8,24,cls_attention,0.8613057124802043
8,25,cls_attention,0.9455428722250784
8,26,cls_attention,0.8786850214958156
8,27,cls_attention,0.9329015853501575
8,28,cls_attention,0.8695621332369354
8,29,cls_attention,0.8002015743209423
8,30,cls_attention,0.6300879660113036
8,31,cls_attention,0.7035112062155195
9,0,cls_attention,0.9481244375940392
9,1,cls_attention,0.6491222108904952
9,2,cls_attention,0.624794800874275
9,6,cls_attention,0.8549451402737049
9,7,cls_attention,0.7927939399072296
9,8,cls_attention,0.7271875611310463
9,9,cls_attention,0.6437922608863658
9,10,cls_attention,0.7001961425364165
9,12,cls_attention,0.7732892579700472
9,14,cls_attention,0.7069017873840965
9,15,cls_attention,0.6094968655264634
9,16,cls_attention,0.7355601945117295
9,17,cls_attention,0.6506971216437524
9,18,cls_attention,0.6217739798743258
9,19,cls_attention,0.7359743585105755
9,20,cls_attention,0.6185863932886554
9,21,cls_attention,0.6906943979945245
9,22,cls_attention,0.6480537158209051
9,23,cls_attention,0.6426388865717091
9,25,cls_attention,0.7879422935732987
9,26,cls_attention,0.743610939760479
9,27,cls_attention,0.6119405246988343
9,28,cls_attention,0.7443450648941309
9,30,cls_attention,0.7147416655444859
9,31,cls_attention,0.8121900760847375
10,3,cls_attention,0.6068133290225965
10,6,cls_attention,0.6838026077177214
10,8,cls_attention,0.7897006261478915
10,9,cls_attention,0.6645438899050788
10,10,cls_attention,0.6867958105969519
10,11,cls_attention,0.7246810529029538
10,12,cls_attention,0.8190671978063476
10,13,cls_attention,0.7963676763396755
10,14,cls_attention,0.7948289387248658
10,15,cls_attention,0.6700542126378864
10,16,cls_attention,0.9135449796459328
10,17,cls_attention,0.6719797492327705
10,18,cls_attention,0.6914274163589381
10,19,cls_attention,0.7250015738468654
10,22,cls_attention,0.6548955662554768
10,23,cls_attention,0.6325168755986001
10,24,cls_attention,0.7571488410270467
10,26,cls_attention,0.832068813547294
10,30,cls_attention,0.6111044868088539
11,0,cls_attention,0.8142502045092689
11,1,cls_attention,0.9040155162430811
11,2,cls_attention,0.8555664077463604
11,3,cls_attention,0.9833017298785661
11,5,cls_attention,0.8505664984606961
11,6,cls_attention,0.8947907274017485
11,7,cls_attention,0.929780868928674
11,8,cls_attention,0.9959115215453317
11,11,cls_attention,0.9856256618525935
11,13,cls_attention,0.8543012957350289
11,14,cls_attention,0.6567204659295099
11,15,cls_attention,0.9568659574477217
11,17,cls_attention,0.6379766308337232
11,18,cls_attention,0.6848544142091719
11,20,cls_attention,0.7718399035460296
11,21,cls_attention,0.6895138444086425
11,22,cls_attention,0.7900747088615611
11,23,cls_attention,0.7425165049255081
11,24,cls_attention,0.697263729789381
11,25,cls_attention,0.6426542222415311
11,26,cls_attention,0.6440362157159919
11,27,cls_attention,0.7695439580607051
11,29,cls_attention,0.613102460026993
11,31,cls_attention,0.8131002011489473
12,0,cls_attention,0.6576017407946756
12,3,cls_attention,0.6804994084824204
12,5,cls_attention,0.9148615979141655
12,6,cls_attention,0.7467853542638961
12,7,cls_attention,0.7503352761767795
12,9,cls_attention,0.680307022650938
12,14,cls_attention,0.6392350105899598
12,18,cls_attention,0.6799629788704725
12,20,cls_attention,0.7884492760241368
12,22,cls_attention,0.6231928806139561
12,25,cls_attention,0.6961222455420844
12,26,cls_attention,0.8177070582776298
12,27,cls_attention,0.6544183379719276
12,28,cls_attention,0.700937759061799
12,30,cls_attention,0.7492301334711072
12,31,cls_attention,0.6635932731236981
13,2,cls_attention,0.6035372024745772
13,3,cls_attention,0.6371391263109661
13,7,cls_attention,0.6097312013080266
13,9,cls_attention,0.7155014862165187
13,10,cls_attention,0.732389989104326
13,12,cls_attention,0.8422011425291221
13,13,cls_attention,0.6702636451467701
13,15,cls_attention,0.7777297964014641
13,19,cls_attention,0.7396392159320584
13,24,cls_attention,0.862436360124491
13,26,cls_attention,0.6479745132515312
13,28,cls_attention,0.6208690580417118
13,29,cls_attention,0.80672847171736
13,30,cls_attention,0.7471901827370214
14,0,cls_attention,0.7194049941039231
14,6,cls_attention,0.6264198862243586
14,7,cls_attention,0.6216117331298082
14,9,cls_attention,0.7409665036427052
14,10,cls_attention,0.7430843141162092
14,11,cls_attention,0.6996558757409378
14,12,cls_attention,0.6073758451299535
14,13,cls_attention,0.9712543842569191
14,14,cls_attention,0.7089338027443902
14,15,cls_attention,0.9387871704164348
14,16,cls_attention,0.6139866044325183
14,22,cls_attention,0.6688278409421669
14,24,cls_attention,0.6368869170023445
14,26,cls_attention,0.7034157520112975
14,27,cls_attention,0.7426846705938083
14,29,cls_attention,0.7260514118785389
15,1,cls_attention,0.6404206116909923
15,3,cls_attention,0.8272767323792402
15,8,cls_attention,0.9514530955489757
15,10,cls_attention,0.9376254756889478
15,15,cls_attention,0.8736628606658933
15,16,cls_attention,0.9990729227764238
15,17,cls_attention,0.8934430375452349
15,18,cls_attention,0.9443815579192548
15,19,cls_attention,0.9723894527503273
15,20,cls_attention,0.9970990959343512
15,21,cls_attention,0.9665679794250611
15,22,cls_attention,0.8592865166180137
15,23,cls_attention,0.8304056789384541
15,24,cls_attention,0.6746720270484984
15,26,cls_attention,0.8360397275587346
15,30,cls_attention,0.6179424491768302
15,31,cls_attention,0.6496394630235836
16,0,cls_attention,0.6380393777881964
16,10,cls_attention,0.7941494243984059
16,11,cls_attention,0.6179654958677333
16,15,cls_attention,0.6078759813355115
16,17,cls_attention,0.730505652891878
16,19,cls_attention,0.6694516068883162
16,20,cls_attention,0.8088805339285833
16,21,cls_attention,0.6671189595678649
16,23,cls_attention,0.6593634576270527
16,24,cls_attention,0.7281580461815759
16,25,cls_attention,0.8760941056924438
16,26,cls_attention,0.807704798970185
16,27,cls_attention,0.8184180879821996
16,28,cls_attention,0.9913222346163622
16,30,cls_attention,0.9132657591782855
16,31,cls_attention,0.7656174531827739
17,0,cls_attention,0.9613111646860594
17,1,cls_attention,0.9537741039325033
17,2,cls_attention,0.9549852931486406
17,3,cls_attention,0.964645272746858
17,4,cls_attention,0.9364946345983745
17,5,cls_attention,0.70967013968452
17,6,cls_attention,0.7669398644220333
17,7,cls_attention,0.7931310978383582
17,10,cls_attention,0.6532874720664243
17,12,cls_attention,0.9272739601772185
17,14,cls_attention,0.7464313431029957
17,15,cls_attention,0.9243634269214106
17,17,cls_attention,0.7877064878160662
17,19,cls_attention,0.7487920485094013
17,20,cls_attention,0.8417594972100017
17,21,cls_attention,0.9060209086494296
17,22,cls_attention,0.9034728806598588
17,23,cls_attention,0.6486812729662844
17,24,cls_attention,0.7319946528714212
17,26,cls_attention,0.6841651006396045
17,28,cls_attention,0.7229481360012829
17,29,cls_attention,0.613040888648142
17,30,cls_attention,0.6299882302415091
18,0,cls_attention,0.6563212450703729
18,1,cls_attention,0.9509112442177677
18,2,cls_attention,0.8353581653266802
18,3,cls_attention,0.7001512485508704
18,4,cls_attention,0.91195654561509
18,5,cls_attention,0.9629516460064621
18,6,cls_attention,0.8952832407686548
18,7,cls_attention,0.9565075627770341
18,8,cls_attention,0.6968100156899578
18,9,cls_attention,0.8943733201022045
18,10,cls_attention,0.8181521378835712
18,12,cls_attention,0.7652173906692473
18,13,cls_attention,0.6833217746553552
18,14,cls_attention,0.6706457750455659
18,15,cls_attention,0.6642114306235172
18,17,cls_attention,0.7583469856923872
18,18,cls_attention,0.8374807553744849
18,19,cls_attention,0.8982350440047092
18,20,cls_attention,0.6021427507995777
18,21,cls_attention,0.9667876872245905
18,22,cls_attention,0.8330520819458288
18,23,cls_attention,0.9093954625967307
18,24,cls_attention,0.7568067565187092
18,27,cls_attention,0.7602662668535821
18,28,cls_attention,0.6511328912203411
18,30,cls_attention,0.9512521798534271
18,31,cls_attention,0.6266111302769389
19,0,cls_attention,0.685767314255414
19,1,cls_attention,0.6744145764277727
19,2,cls_attention,0.6296236207037053
19,4,cls_attention,0.6460921482562325
19,5,cls_attention,0.8272342821311671
19,6,cls_attention,0.9142874260242673
19,8,cls_attention,0.9307140028290704
19,9,cls_attention,0.9277846018202515
19,11,cls_attention,0.9475272138621443
19,12,cls_attention,0.918522891252371
19,13,cls_attention,0.8939231062071976
19,14,cls_attention,0.6728862406172179
19,15,cls_attention,0.8991971514216314
19,16,cls_attention,0.8711255504659884
19,17,cls_attention,0.9270900636652808
19,19,cls_attention,0.6496667845428926
19,20,cls_attention,0.7759304911602841
19,22,cls_attention,0.6413395945272949
19,23,cls_attention,0.8710648562562837
19,25,cls_attention,0.9377940496733895
19,26,cls_attention,0.7591961313476258
19,27,cls_attention,0.6886612809416509
19,29,cls_attention,0.6155923472026084
19,31,cls_attention,0.6535269290914959
20,1,cls_attention,0.7563367787661271
20,2,cls_attention,0.7476649826178366
20,5,cls_attention,0.7657659359415745
20,7,cls_attention,0.7428245210400487
20,8,cls_attention,0.9394310260640326
20,9,cls_attention,0.6220734487858378
20,10,cls_attention,0.9335657732591781
20,11,cls_attention,0.6014671186694158
20,12,cls_attention,0.8120587661465152
20,13,cls_attention,0.9259442818432292
20,16,cls_attention,0.9510579790931666
20,17,cls_attention,0.8428214861432632
20,19,cls_attention,0.6499148190338361
20,20,cls_attention,0.6033820809825859
20,21,cls_attention,0.77095430285307
20,22,cls_attention,0.638855580250727
20,23,cls_attention,0.6027244021730257
20,24,cls_attention,0.6126086156339585
20,25,cls_attention,0.7369180679282071
20,26,cls_attention,0.8784203958758537
20,29,cls_attention,0.9646888066044831
20,30,cls_attention,0.6182877335644811
21,0,cls_attention,0.6580169050562223
21,1,cls_attention,0.9314936311688696
21,3,cls_attention,0.6609770940789027
21,4,cls_attention,0.631022711593503
21,6,cls_attention,0.9378552268827022
21,10,cls_attention,0.6578638935820019
21,17,cls_attention,0.7259172502164892
21,18,cls_attention,0.6341966704334298
21,19,cls_attention,0.6585878486078688
21,20,cls_attention,0.645383148699448
21,21,cls_attention,0.7236201670392743
21,23,cls_attention,0.8886463279831922
21,24,cls_attention,0.6725837608261709
21,25,cls_attention,0.9187843760971445
21,29,cls_attention,0.8141790642914127
3,0,dominant_subject_attention,0.9055911566014806
3,1,dominant_subject_attention,0.8995450002852186
3,2,dominant_subject_attention,0.8586022010869957
3,4,dominant_subject_attention,0.9158400296979714
3,5,dominant_subject_attention,0.9030677714530183
3,6,dominant_subject_attention,0.9030057293245219
3,7,dominant_subject_attention,0.9008688065596936
3,16,dominant_subject_attention,0.87606871682829
4,4,dominant_subject_attention,0.8634004924155037
4,5,dominant_subject_attention,0.8573262809541127
4,8,dominant_subject_attention,0.8907462326389428
4,9,dominant_subject_attention,0.8614963308725604
4,12,dominant_subject_attention,0.9265458484323735
4,17,dominant_subject_attention,0.9079214221640067
4,20,dominant_subject_attention,0.8503732803447991
4,25,dominant_subject_attention,0.892279609614766
4,28,dominant_subject_attention,0.889571353420691
4,29,dominant_subject_attention,0.8759917024440601
4,30,dominant_subject_attention,0.8812087977101696
4,31,dominant_subject_attention,0.898119812044851
5,8,dominant_subject_attention,0.8835653972566178
5,13,dominant_subject_attention,0.9133317942244377
5,15,dominant_subject_attention,0.8817275641498236
5,16,dominant_subject_attention,0.9021725210965922
5,20,dominant_subject_attention,0.8872361185372514
6,0,dominant_subject_attention,0.8734162323883483
6,11,dominant_subject_attention,0.8516007373792623
6,15,dominant_subject_attention,0.8777617548841791
6,25,dominant_subject_attention,0.9136379006378875
7,25,dominant_subject_attention,0.9119850924122369
8,9,dominant_subject_attention,0.9439056279855074
8,11,dominant_subject_attention,0.9643493073041972
8,12,dominant_subject_attention,0.9192248791572358
8,13,dominant_subject_attention,0.8513191637613963
8,14,dominant_subject_attention,0.8937964057224322
8,15,dominant_subject_attention,0.8881065528330255
8,16,dominant_subject_attention,0.8533571135167944
8,17,dominant_subject_attention,0.8553715302663777
8,18,dominant_subject_attention,0.8522765173752548
8,21,dominant_subject_attention,0.9012652934467686
8,25,dominant_subject_attention,0.9071199662776938
8,27,dominant_subject_attention,0.887273859215329
8,28,dominant_subject_attention,0.8524460005868777
9,0,dominant_subject_attention,0.8635562517926351
9,7,dominant_subject_attention,0.8923963189215618
10,16,dominant_subject_attention,0.882371073533248
11,1,dominant_subject_attention,0.892377948955537
11,3,dominant_subject_attention,0.9543438164390586
11,7,dominant_subject_attention,0.8966071566909007
11,8,dominant_subject_attention,0.9598868650316269
11,11,dominant_subject_attention,0.9524227892049864
11,15,dominant_subject_attention,0.9167927200892839
12,5,dominant_subject_attention,0.8873606246906655
14,13,dominant_subject_attention,0.9097825132152416
14,15,dominant_subject_attention,0.8951823714019583
15,8,dominant_subject_attention,0.8554273072137152
15,10,dominant_subject_attention,0.8622824285191097
15,16,dominant_subject_attention,0.9641647191615437
15,18,dominant_subject_attention,0.9126058093952014
15,19,dominant_subject_attention,0.9347966425721096
15,20,dominant_subject_attention,0.9619596053536671
15,21,dominant_subject_attention,0.9392550297507393
16,25,dominant_subject_attention,0.8562131351540134
16,28,dominant_subject_attention,0.9591445196795408
16,30,dominant_subject_attention,0.8798615093711476
17,0,dominant_subject_attention,0.9247059355126297
17,1,dominant_subject_attention,0.9261380118185717
17,2,dominant_subject_attention,0.9234021390227813
17,3,dominant_subject_attention,0.9291227806951875
17,4,dominant_subject_attention,0.9368865937881903
17,12,dominant_subject_attention,0.8907263513582395
17,15,dominant_subject_attention,0.9006752257474471
17,21,dominant_subject_attention,0.89727638834001
17,22,dominant_subject_attention,0.8907986909148091
18,1,dominant_subject_attention,0.9136035467391179
18,4,dominant_subject_attention,0.8707572295436153
18,5,dominant_subject_attention,0.9356391726147439
18,6,dominant_subject_attention,0.8673168550247558
18,7,dominant_subject_attention,0.9285160271956333
18,9,dominant_subject_attention,0.8703761813313232
18,19,dominant_subject_attention,0.8554861718607475
18,21,dominant_subject_attention,0.9262473573373974
18,30,dominant_subject_attention,0.9159847754831062
19,6,dominant_subject_attention,0.8927367181706307
19,8,dominant_subject_attention,0.8802660602149528
19,9,dominant_subject_attention,0.8834617461960242
19,11,dominant_subject_attention,0.9032474579127813
19,12,dominant_subject_attention,0.8752466929751742
19,13,dominant_subject_attention,0.8616725127442013
19,15,dominant_subject_attention,0.8781846945891927
19,17,dominant_subject_attention,0.9184855396307433
19,25,dominant_subject_attention,0.8979303139421343
20,8,dominant_subject_attention,0.8811249448067039
20,10,dominant_subject_attention,0.9151590459584591
20,13,dominant_subject_attention,0.8878937970699373
20,16,dominant_subject_attention,0.9074578551846223
20,29,dominant_subject_attention,0.9324354124308443
21,1,dominant_subject_attention,0.9140312186977628
21,6,dominant_subject_attention,0.8937627964700325
21,25,dominant_subject_attention,0.8930033495055992
0,0,uniform_lower_diagonal,0.9105974800528129
0,1,uniform_lower_diagonal,0.9174083287023819
0,2,uniform_lower_diagonal,0.8979348192127414
0,3,uniform_lower_diagonal,0.9340585368002972
0,4,uniform_lower_diagonal,0.95266822157253
0,5,uniform_lower_diagonal,0.9406886320179431
0,6,uniform_lower_diagonal,0.9201928507579274
0,7,uniform_lower_diagonal,0.9438281484272619
0,8,uniform_lower_diagonal,0.880347718789057
0,9,uniform_lower_diagonal,0.8901988768616287
0,11,uniform_lower_diagonal,0.8589464596973497
0,14,uniform_lower_diagonal,0.8674492336223667
0,15,uniform_lower_diagonal,0.9293403098769571
3,0,dominant_subject_attention,0.9134811700249408
3,1,dominant_subject_attention,0.8640168373725219
3,2,dominant_subject_attention,0.8879302014574693
3,4,dominant_subject_attention,0.9166303100375568
3,5,dominant_subject_attention,0.8583273837390103
3,6,dominant_subject_attention,0.8810735041861318
3,7,dominant_subject_attention,0.9036178487884029
3,16,dominant_subject_attention,0.8940882838712664
3,17,dominant_subject_attention,0.8012035232923672
3,18,dominant_subject_attention,0.8536382303479886
3,19,dominant_subject_attention,0.8101638909692298
3,22,dominant_subject_attention,0.847395437447766
4,0,dominant_subject_attention,0.8729686062126324
4,1,dominant_subject_attention,0.8002911455143149
4,3,dominant_subject_attention,0.8066072384527317
4,4,dominant_subject_attention,0.8762771308969867
4,5,dominant_subject_attention,0.8625443208721087
4,8,dominant_subject_attention,0.9174737168917275
4,11,dominant_subject_attention,0.8463920355494085
4,12,dominant_subject_attention,0.8792118019983192
4,13,dominant_subject_attention,0.8286048241599357
4,16,dominant_subject_attention,0.822576660731818
4,17,dominant_subject_attention,0.894200334496916
4,20,dominant_subject_attention,0.862588177608718
4,23,dominant_subject_attention,0.8405449948556524
4,25,dominant_subject_attention,0.8554919185626658
4,27,dominant_subject_attention,0.837317155014908
4,28,dominant_subject_attention,0.8891067709909768
4,31,dominant_subject_attention,0.8861556462994724
5,5,dominant_subject_attention,0.8434854844681399
5,9,dominant_subject_attention,0.8934676235472088
5,10,dominant_subject_attention,0.8047061031738478
5,11,dominant_subject_attention,0.8522388103236721
5,13,dominant_subject_attention,0.8778660026804641
5,14,dominant_subject_attention,0.901473310709031
5,15,dominant_subject_attention,0.8617456272978348
5,16,dominant_subject_attention,0.8426556625730907
5,17,dominant_subject_attention,0.8527282894896664
5,20,dominant_subject_attention,0.8758685635186895
5,21,dominant_subject_attention,0.8004945000613553
5,22,dominant_subject_attention,0.8681320441620796
5,25,dominant_subject_attention,0.8532320835750082
5,26,dominant_subject_attention,0.811430636419211
5,27,dominant_subject_attention,0.8032266537297734
5,29,dominant_subject_attention,0.8482175220727602
6,3,dominant_subject_attention,0.8497929431220623
6,11,dominant_subject_attention,0.8849295201769675
6,13,dominant_subject_attention,0.8623166661659405
6,15,dominant_subject_attention,0.8567424698992301
6,17,dominant_subject_attention,0.8277455588390825
6,22,dominant_subject_attention,0.800834659683616
6,24,dominant_subject_attention,0.8688694256131886
6,25,dominant_subject_attention,0.9051852159173979
6,29,dominant_subject_attention,0.8353753525585708
7,0,dominant_subject_attention,0.8823380982083219
7,3,dominant_subject_attention,0.8640202290215522
7,9,dominant_subject_attention,0.8305983262612326
7,14,dominant_subject_attention,0.8906189426747148
7,17,dominant_subject_attention,0.8748643416314877
7,21,dominant_subject_attention,0.8762540378812531
7,22,dominant_subject_attention,0.8013859367401414
7,24,dominant_subject_attention,0.8967061152105793
7,25,dominant_subject_attention,0.8324244577165244
8,8,dominant_subject_attention,0.8281238476617594
8,9,dominant_subject_attention,0.9298977500555342
8,11,dominant_subject_attention,0.9460541804517789
8,12,dominant_subject_attention,0.9143668370714696
8,13,dominant_subject_attention,0.8673988783989435
8,14,dominant_subject_attention,0.9218954641034268
8,15,dominant_subject_attention,0.919013391728206
8,16,dominant_subject_attention,0.8025485455227027
8,17,dominant_subject_attention,0.8572698235423826
8,18,dominant_subject_attention,0.8892058538259947
8,19,dominant_subject_attention,0.8708497890769538
8,20,dominant_subject_attention,0.8317843241942185
8,21,dominant_subject_attention,0.8384506451460009
8,23,dominant_subject_attention,0.831099046372
8,25,dominant_subject_attention,0.8885535095134915
8,26,dominant_subject_attention,0.8560008470344751
8,27,dominant_subject_attention,0.8871554338734162
8,28,dominant_subject_attention,0.8104157904215324
9,0,dominant_subject_attention,0.9294218847298596
9,12,dominant_subject_attention,0.8091923098765426
9,31,dominant_subject_attention,0.8089792580901742
10,16,dominant_subject_attention,0.8743676097974316
10,24,dominant_subject_attention,0.8196965903931913
10,26,dominant_subject_attention,0.8322417262409215
11,0,dominant_subject_attention,0.8602236880213431
11,1,dominant_subject_attention,0.8747890338766133
11,2,dominant_subject_attention,0.8350879373124634
11,3,dominant_subject_attention,0.9287102171000741
11,5,dominant_subject_attention,0.865047964575436
11,6,dominant_subject_attention,0.8635022514488404
11,7,dominant_subject_attention,0.8914960051954379
11,8,dominant_subject_attention,0.9457420035904668
11,11,dominant_subject_attention,0.9351850810479181
11,13,dominant_subject_attention,0.8989284164831318
11,15,dominant_subject_attention,0.9190619872768228
11,18,dominant_subject_attention,0.8419512944044826
11,21,dominant_subject_attention,0.8026951833561612
11,22,dominant_subject_attention,0.823654240248609
11,23,dominant_subject_attention,0.8364298854659932
12,5,dominant_subject_attention,0.8666098636233116
12,26,dominant_subject_attention,0.8180632936776362
13,10,dominant_subject_attention,0.8058219689944499
13,12,dominant_subject_attention,0.855219036568237
13,24,dominant_subject_attention,0.8369361425448357
13,29,dominant_subject_attention,0.839078583049437
14,6,dominant_subject_attention,0.8175657244472595
14,13,dominant_subject_attention,0.9436180428255883
14,15,dominant_subject_attention,0.8802889979249483
15,3,dominant_subject_attention,0.83495572679069
15,8,dominant_subject_attention,0.9333754164776678
15,10,dominant_subject_attention,0.9289915208134982
15,15,dominant_subject_attention,0.8708188068057663
15,16,dominant_subject_attention,0.9479437885369874
15,17,dominant_subject_attention,0.8796096756225043
15,18,dominant_subject_attention,0.894577697452887
15,19,dominant_subject_attention,0.9246243440936084
15,20,dominant_subject_attention,0.9457600403456276
15,21,dominant_subject_attention,0.9103725402168656
15,22,dominant_subject_attention,0.8568662304635007
15,23,dominant_subject_attention,0.8130164373970704
15,26,dominant_subject_attention,0.8357458539518146
16,13,dominant_subject_attention,0.8704439032709486
16,25,dominant_subject_attention,0.847801106399467
16,27,dominant_subject_attention,0.844359423680475
16,28,dominant_subject_attention,0.9412909604104411
16,30,dominant_subject_attention,0.8863120864562039
17,0,dominant_subject_attention,0.903875298312472
17,1,dominant_subject_attention,0.8855111788385716
17,2,dominant_subject_attention,0.9064704594255786
17,3,dominant_subject_attention,0.914134994723864
17,4,dominant_subject_attention,0.8955760667255442
