i,j,Pattern,Score
5,1,eos_attention,0.2554249071807607
5,2,eos_attention,0.4225972018122932
5,5,eos_attention,0.32325899700449606
5,6,eos_attention,0.3267816408005787
5,7,eos_attention,0.38166843264341954
5,11,eos_attention,0.35724225481107563
6,0,eos_attention,0.36061260635533693
6,1,eos_attention,0.424472750358163
6,3,eos_attention,0.31641133728531706
6,4,eos_attention,0.42539224811066034
6,6,eos_attention,0.4366559509264548
6,8,eos_attention,0.4223393078032164
7,2,eos_attention,0.4327909282455562
7,3,eos_attention,0.2884066405333515
7,6,eos_attention,0.23832155597451296
7,7,eos_attention,0.26307092281099054
7,11,eos_attention,0.30570816484013646
8,0,eos_attention,0.35881626469784844
8,1,eos_attention,0.41380419967212073
8,2,eos_attention,0.19899149854035103
8,4,eos_attention,0.3908248932940399
8,5,eos_attention,0.29432113784168096
8,6,eos_attention,0.2714455279356093
8,10,eos_attention,0.4302873475691789
9,0,eos_attention,0.43482893408852147
9,1,eos_attention,0.4245922321802519
9,3,eos_attention,0.4079772579843395
9,4,eos_attention,0.39656472560901573
9,6,eos_attention,0.3700481524727582
9,7,eos_attention,0.3648238758860396
9,9,eos_attention,0.3007919703614485
4,0,special_token_attention,0.4068762702968461
4,2,special_token_attention,0.42344816081875203
4,3,special_token_attention,0.3007031717792628
4,7,special_token_attention,0.4308051276574366
4,11,special_token_attention,0.43001432083178753
5,1,special_token_attention,0.28046873926021243
5,2,special_token_attention,0.44240128454692745
5,5,special_token_attention,0.34563469393708285
5,6,special_token_attention,0.3452190449095082
5,7,special_token_attention,0.4023348208700549
5,11,special_token_attention,0.37621344354932174
6,0,special_token_attention,0.37605070811257957
6,1,special_token_attention,0.43693519366514255
6,3,special_token_attention,0.3302051887238525
6,4,special_token_attention,0.44541653873484177
6,6,special_token_attention,0.44934152513874254
6,8,special_token_attention,0.4319083607914741
7,2,special_token_attention,0.44519688628088555
7,3,special_token_attention,0.30090537419290686
7,6,special_token_attention,0.24608618188155235
7,7,special_token_attention,0.27307823435725553
7,11,special_token_attention,0.3163763959621974
8,0,special_token_attention,0.37289543465280317
8,1,special_token_attention,0.4234093351972878
8,2,special_token_attention,0.21962190546741667
8,4,special_token_attention,0.4060332250051758
8,5,special_token_attention,0.31409966269303485
8,6,special_token_attention,0.29388380370678524
9,0,special_token_attention,0.44896207261187404
9,1,special_token_attention,0.4325126860828338
9,3,special_token_attention,0.4095393068681699
9,4,special_token_attention,0.3987635520952722
9,6,special_token_attention,0.3851310067289664
9,7,special_token_attention,0.3857211714720573
9,9,special_token_attention,0.31645747156651655
0,0,adverbial_modulation,0.21381979504011941
0,1,adverbial_modulation,0.3628431787167587
0,4,adverbial_modulation,0.23461314237710845
0,5,adverbial_modulation,0.3456779696999198
0,6,adverbial_modulation,0.285396815683972
0,7,adverbial_modulation,0.33782133219632826
0,8,adverbial_modulation,0.3379652593648051
0,9,adverbial_modulation,0.35354862085243954
0,11,adverbial_modulation,0.4008696269999952
1,0,adverbial_modulation,0.4235009696298917
1,2,adverbial_modulation,0.44481386844611004
1,3,adverbial_modulation,0.41984278289994964
1,5,adverbial_modulation,0.4244220673444235
1,7,adverbial_modulation,0.3896042188611827
1,8,adverbial_modulation,0.3585309928980469
1,9,adverbial_modulation,0.41190620205768874
1,10,adverbial_modulation,0.44179219344151954
1,11,adverbial_modulation,0.4473689601935506
2,3,adverbial_modulation,0.410564279795331
2,5,adverbial_modulation,0.35182655755812287
2,7,adverbial_modulation,0.36985477110244824
2,8,adverbial_modulation,0.41110576298013307
2,11,adverbial_modulation,0.35991038416911375
3,1,adverbial_modulation,0.34085653147137596
3,4,adverbial_modulation,0.4416618274461884
3,7,adverbial_modulation,0.4089365058201665
3,8,adverbial_modulation,0.4202991450092193
4,1,adverbial_modulation,0.37248362943018903
4,4,adverbial_modulation,0.4472350912892308
6,7,adverbial_modulation,0.4243459010191848
8,8,adverbial_modulation,0.41364545262986085
11,2,adverbial_modulation,0.4498876123598792
11,9,adverbial_modulation,0.4296350421871383
0,0,appositive_phrase_attention,0.19891704871883678
0,1,appositive_phrase_attention,0.3511129663888575
0,4,appositive_phrase_attention,0.22081245982484993
0,5,appositive_phrase_attention,0.335043766521291
0,6,appositive_phrase_attention,0.27206496634238286
0,7,appositive_phrase_attention,0.3260428837197644
0,8,appositive_phrase_attention,0.3274050326741283
0,9,appositive_phrase_attention,0.34084498710675837
0,11,appositive_phrase_attention,0.3926091227450245
1,0,appositive_phrase_attention,0.41249834284964476
1,2,appositive_phrase_attention,0.43737003006934405
1,3,appositive_phrase_attention,0.4087449095661377
1,5,appositive_phrase_attention,0.4153484554161018
1,7,appositive_phrase_attention,0.3802250453664245
1,8,appositive_phrase_attention,0.3475479095375868
1,9,appositive_phrase_attention,0.4029924495075844
1,10,appositive_phrase_attention,0.43238765095736154
1,11,appositive_phrase_attention,0.43888060295217723
2,3,appositive_phrase_attention,0.401609575108197
2,4,appositive_phrase_attention,0.44649100197193636
2,5,appositive_phrase_attention,0.3421176812820564
2,7,appositive_phrase_attention,0.3586707298969081
2,8,appositive_phrase_attention,0.4021457194216178
2,11,appositive_phrase_attention,0.3487149055533176
3,1,appositive_phrase_attention,0.328272512768513
3,4,appositive_phrase_attention,0.4356237358831792
3,6,appositive_phrase_attention,0.4455415064254452
3,7,appositive_phrase_attention,0.3998421166132152
3,8,appositive_phrase_attention,0.41066699014564423
4,1,appositive_phrase_attention,0.36165028150398726
4,4,appositive_phrase_attention,0.43793827046941064
6,7,appositive_phrase_attention,0.41394286376571293
8,7,appositive_phrase_attention,0.44459207078147617
8,8,appositive_phrase_attention,0.402663728281647
11,2,appositive_phrase_attention,0.43824001293256165
11,9,appositive_phrase_attention,0.4175218912413888
0,0,compound_element_association,0.26101173649782783
0,1,compound_element_association,0.4014110243991783
0,4,compound_element_association,0.27834249135843214
0,5,compound_element_association,0.380512000585001
0,6,compound_element_association,0.32657216055764815
0,7,compound_element_association,0.3780458264509746
0,8,compound_element_association,0.37249011184465985
0,9,compound_element_association,0.391442788266693
0,11,compound_element_association,0.414924729245805
1,3,compound_element_association,0.4491932757851268
1,5,compound_element_association,0.44509622741173505
1,7,compound_element_association,0.42113302650319706
1,8,compound_element_association,0.3937073713975171
1,9,compound_element_association,0.4410796010745264
2,3,compound_element_association,0.43935099828087354
2,5,compound_element_association,0.3862527564465641
2,7,compound_element_association,0.40182190698068
2,8,compound_element_association,0.4344643952364245
2,11,compound_element_association,0.38734507111121064
3,1,compound_element_association,0.3799905717218338
3,7,compound_element_association,0.4359003525111499
4,1,compound_element_association,0.40327938492271426
8,8,compound_element_association,0.4457385011113567
0,0,compound_element_association,0.26101173649782783
0,1,compound_element_association,0.4014110243991783
0,4,compound_element_association,0.27834249135843214
0,5,compound_element_association,0.380512000585001
0,6,compound_element_association,0.32657216055764815
0,7,compound_element_association,0.3780458264509746
0,8,compound_element_association,0.37249011184465985
0,9,compound_element_association,0.391442788266693
0,11,compound_element_association,0.414924729245805
1,3,compound_element_association,0.4491932757851268
1,5,compound_element_association,0.44509622741173505
1,7,compound_element_association,0.42113302650319706
1,8,compound_element_association,0.3937073713975171
1,9,compound_element_association,0.4410796010745264
2,3,compound_element_association,0.43935099828087354
2,5,compound_element_association,0.3862527564465641
2,7,compound_element_association,0.40182190698068
2,8,compound_element_association,0.4344643952364245
2,11,compound_element_association,0.38734507111121064
3,1,compound_element_association,0.3799905717218338
3,7,compound_element_association,0.4359003525111499
4,1,compound_element_association,0.40327938492271426
8,8,compound_element_association,0.4457385011113567
0,0,compound_modifier_attention,0.29062563056646284
0,1,compound_modifier_attention,0.42074703557820525
0,4,compound_modifier_attention,0.3062034635463842
0,5,compound_modifier_attention,0.3997553568174825
0,6,compound_modifier_attention,0.3486005285412295
0,7,compound_modifier_attention,0.401371482563672
0,8,compound_modifier_attention,0.3872613378510771
0,9,compound_modifier_attention,0.41197171825874673
0,11,compound_modifier_attention,0.4406922040128805
1,7,compound_modifier_attention,0.43960244419860894
1,8,compound_modifier_attention,0.4160524635735306
2,5,compound_modifier_attention,0.40232238171976614
2,7,compound_modifier_attention,0.42113530704178037
2,11,compound_modifier_attention,0.40319817436849065
3,1,compound_modifier_attention,0.4028853677978194
4,1,compound_modifier_attention,0.42207769622632946
0,0,compound_word_attention_pattern,0.19891704871883678
0,1,compound_word_attention_pattern,0.3511129663888575
0,4,compound_word_attention_pattern,0.22081245982484993
0,5,compound_word_attention_pattern,0.335043766521291
0,6,compound_word_attention_pattern,0.27206496634238286
0,7,compound_word_attention_pattern,0.3260428837197644
0,8,compound_word_attention_pattern,0.3274050326741283
0,9,compound_word_attention_pattern,0.34084498710675837
0,11,compound_word_attention_pattern,0.3926091227450245
1,0,compound_word_attention_pattern,0.41249834284964476
1,2,compound_word_attention_pattern,0.43737003006934405
1,3,compound_word_attention_pattern,0.4087449095661377
1,5,compound_word_attention_pattern,0.4153484554161018
1,7,compound_word_attention_pattern,0.3802250453664245
1,8,compound_word_attention_pattern,0.3475479095375868
1,9,compound_word_attention_pattern,0.4029924495075844
1,10,compound_word_attention_pattern,0.43238765095736154
1,11,compound_word_attention_pattern,0.43888060295217723
2,3,compound_word_attention_pattern,0.401609575108197
2,4,compound_word_attention_pattern,0.44649100197193636
2,5,compound_word_attention_pattern,0.3421176812820564
2,7,compound_word_attention_pattern,0.3586707298969081
2,8,compound_word_attention_pattern,0.4021457194216178
2,11,compound_word_attention_pattern,0.3487149055533176
3,1,compound_word_attention_pattern,0.328272512768513
3,4,compound_word_attention_pattern,0.4356237358831792
3,6,compound_word_attention_pattern,0.4455415064254452
3,7,compound_word_attention_pattern,0.3998421166132152
3,8,compound_word_attention_pattern,0.41066699014564423
4,1,compound_word_attention_pattern,0.36165028150398726
4,4,compound_word_attention_pattern,0.43793827046941064
6,7,compound_word_attention_pattern,0.41394286376571293
8,7,compound_word_attention_pattern,0.44459207078147617
8,8,compound_word_attention_pattern,0.402663728281647
11,2,compound_word_attention_pattern,0.43824001293256165
11,9,compound_word_attention_pattern,0.4175218912413888
0,0,conjunction_based_grouping,0.19933395932754228
0,1,conjunction_based_grouping,0.35146830179577726
0,4,conjunction_based_grouping,0.22125665874653339
0,5,conjunction_based_grouping,0.3354249959833696
0,6,conjunction_based_grouping,0.27243619661425955
0,7,conjunction_based_grouping,0.326526834461285
0,8,conjunction_based_grouping,0.3278939962628196
0,9,conjunction_based_grouping,0.34128013930484624
0,11,conjunction_based_grouping,0.39312249387336273
1,0,conjunction_based_grouping,0.41294669637053827
1,2,conjunction_based_grouping,0.43808965218880136
1,3,conjunction_based_grouping,0.40927296919865286
1,5,conjunction_based_grouping,0.4159956145726838
1,7,conjunction_based_grouping,0.38099095683896356
1,8,conjunction_based_grouping,0.3480175416395107
1,9,conjunction_based_grouping,0.4034315837242152
1,10,conjunction_based_grouping,0.4330466555850981
1,11,conjunction_based_grouping,0.4393467706264399
2,3,conjunction_based_grouping,0.40231075212004813
2,4,conjunction_based_grouping,0.44708513406629463
2,5,conjunction_based_grouping,0.3427623266119657
2,7,conjunction_based_grouping,0.359504762356738
2,8,conjunction_based_grouping,0.4028572443122579
2,11,conjunction_based_grouping,0.3498748072764192
3,1,conjunction_based_grouping,0.32867164238870716
3,4,conjunction_based_grouping,0.4360283537376982
3,6,conjunction_based_grouping,0.44596567779538504
3,7,conjunction_based_grouping,0.4003777544809875
3,8,conjunction_based_grouping,0.4112057189043587
4,1,conjunction_based_grouping,0.36205362255083084
4,4,conjunction_based_grouping,0.4381840757166115
6,7,conjunction_based_grouping,0.414257987251215
8,7,conjunction_based_grouping,0.44494041989007416
8,8,conjunction_based_grouping,0.40297251971204345
11,2,conjunction_based_grouping,0.4386232695105474
11,9,conjunction_based_grouping,0.41792855410156377
0,0,high_saliency_relationship_detection,0.19891704871883678
0,1,high_saliency_relationship_detection,0.3511129663888575
0,4,high_saliency_relationship_detection,0.22081245982484993
0,5,high_saliency_relationship_detection,0.335043766521291
0,6,high_saliency_relationship_detection,0.27206496634238286
0,7,high_saliency_relationship_detection,0.3260428837197644
0,8,high_saliency_relationship_detection,0.3274050326741283
0,9,high_saliency_relationship_detection,0.34084498710675837
0,11,high_saliency_relationship_detection,0.3926091227450245
1,0,high_saliency_relationship_detection,0.41249834284964476
1,2,high_saliency_relationship_detection,0.43737003006934405
1,3,high_saliency_relationship_detection,0.4087449095661377
1,5,high_saliency_relationship_detection,0.4153484554161018
1,7,high_saliency_relationship_detection,0.3802250453664245
1,8,high_saliency_relationship_detection,0.3475479095375868
1,9,high_saliency_relationship_detection,0.4029924495075844
1,10,high_saliency_relationship_detection,0.43238765095736154
1,11,high_saliency_relationship_detection,0.43888060295217723
2,3,high_saliency_relationship_detection,0.401609575108197
2,4,high_saliency_relationship_detection,0.44649100197193636
2,5,high_saliency_relationship_detection,0.3421176812820564
2,7,high_saliency_relationship_detection,0.3586707298969081
2,8,high_saliency_relationship_detection,0.4021457194216178
2,11,high_saliency_relationship_detection,0.3487149055533176
3,1,high_saliency_relationship_detection,0.328272512768513
3,4,high_saliency_relationship_detection,0.4356237358831792
3,6,high_saliency_relationship_detection,0.4455415064254452
3,7,high_saliency_relationship_detection,0.3998421166132152
3,8,high_saliency_relationship_detection,0.41066699014564423
4,1,high_saliency_relationship_detection,0.36165028150398726
4,4,high_saliency_relationship_detection,0.43793827046941064
6,7,high_saliency_relationship_detection,0.41394286376571293
8,7,high_saliency_relationship_detection,0.44459207078147617
8,8,high_saliency_relationship_detection,0.402663728281647
11,2,high_saliency_relationship_detection,0.43824001293256165
11,9,high_saliency_relationship_detection,0.4175218912413888
0,0,parenthetical_attention,0.2574223785505668
0,1,parenthetical_attention,0.3819119892820615
0,4,parenthetical_attention,0.2861511971696097
0,5,parenthetical_attention,0.35246980389688015
0,6,parenthetical_attention,0.3316117432872437
0,7,parenthetical_attention,0.3318648134626967
0,8,parenthetical_attention,0.38577945752575493
0,9,parenthetical_attention,0.35776632365809447
0,11,parenthetical_attention,0.43832864757138806
1,0,parenthetical_attention,0.41706847287526505
1,3,parenthetical_attention,0.40482609015090015
1,7,parenthetical_attention,0.4135928570627147
1,8,parenthetical_attention,0.3732268137360622
1,9,parenthetical_attention,0.42519610897526816
2,3,parenthetical_attention,0.4386793953063125
2,5,parenthetical_attention,0.40851207948306917
2,7,parenthetical_attention,0.40577667161199765
2,11,parenthetical_attention,0.4157121900959826
3,1,parenthetical_attention,0.3619024960833521
3,4,parenthetical_attention,0.4453483670694508
3,7,parenthetical_attention,0.44320725787075144
3,8,parenthetical_attention,0.4328491455378162
4,1,parenthetical_attention,0.4094162078165578
6,7,parenthetical_attention,0.44606637710827124
8,8,parenthetical_attention,0.4183182075451586
11,9,parenthetical_attention,0.4376167571655564
0,0,parenthetical_insertion,0.1473364017258113
0,1,parenthetical_insertion,0.3274563099784573
0,4,parenthetical_insertion,0.20819184667891744
0,5,parenthetical_insertion,0.31049143215208
0,6,parenthetical_insertion,0.2465931924972121
0,7,parenthetical_insertion,0.3096801781270061
0,8,parenthetical_insertion,0.3102254962382018
0,9,parenthetical_insertion,0.3071798011456306
0,11,parenthetical_insertion,0.4100064749912885
1,0,parenthetical_insertion,0.38252948756967886
1,3,parenthetical_insertion,0.4070362776080028
1,5,parenthetical_insertion,0.4252651186001355
1,7,parenthetical_insertion,0.40480838506370176
1,8,parenthetical_insertion,0.3069754458473704
1,9,parenthetical_insertion,0.35361322595228567
1,11,parenthetical_insertion,0.4011664201782728
2,3,parenthetical_insertion,0.41945826425816
2,5,parenthetical_insertion,0.3492873787079418
2,7,parenthetical_insertion,0.39436455565609096
2,8,parenthetical_insertion,0.42802942382683096
2,11,parenthetical_insertion,0.4001261855568936
3,1,parenthetical_insertion,0.34069413748085486
3,4,parenthetical_insertion,0.43992063037764473
3,6,parenthetical_insertion,0.42430224627632923
3,7,parenthetical_insertion,0.4115610404637298
3,8,parenthetical_insertion,0.4362945133728676
4,1,parenthetical_insertion,0.3354178285324674
4,4,parenthetical_insertion,0.42995680046308093
4,9,parenthetical_insertion,0.44981209866290806
6,7,parenthetical_insertion,0.3968392655221825
8,7,parenthetical_insertion,0.42208463052644224
8,8,parenthetical_insertion,0.38295673925880785
9,5,parenthetical_insertion,0.4275791686192433
9,10,parenthetical_insertion,0.4475018511462456
10,0,parenthetical_insertion,0.42767823714495384
11,2,parenthetical_insertion,0.40286399760578606
11,9,parenthetical_insertion,0.38606224832298636
0,0,quotation_association,0.2057026739327307
0,1,quotation_association,0.3546444362163307
0,4,quotation_association,0.2269790655735704
0,5,quotation_association,0.33976099648973734
0,6,quotation_association,0.27612401286493754
0,7,quotation_association,0.3312851028286388
0,8,quotation_association,0.3314872389959672
0,9,quotation_association,0.345233218775429
0,11,quotation_association,0.3970340692257992
1,0,quotation_association,0.4168282025564771
1,2,quotation_association,0.4408781548000459
1,3,quotation_association,0.4115983735206889
1,5,quotation_association,0.419619070877186
1,7,quotation_association,0.38352844326071206
1,8,quotation_association,0.35226511691339296
1,9,quotation_association,0.407602178586514
1,10,quotation_association,0.43490553441652013
1,11,quotation_association,0.4423319091903988
2,3,quotation_association,0.40628528017120064
2,4,quotation_association,0.44964144741113393
2,5,quotation_association,0.3482665922077987
2,7,quotation_association,0.36327494361406387
2,8,quotation_association,0.4054948014914115
2,11,quotation_association,0.35346243554564083
3,1,quotation_association,0.33364600326228355
3,4,quotation_association,0.44030857680686053
3,6,quotation_association,0.4487432332823091
3,7,quotation_association,0.4044078474348175
3,8,quotation_association,0.41512391961950074
4,1,quotation_association,0.3654192349919789
4,4,quotation_association,0.44095915412065045
6,7,quotation_association,0.4190562333919461
8,7,quotation_association,0.4477426044706787
8,8,quotation_association,0.40677977012380817
11,2,quotation_association,0.44307742883156453
11,9,quotation_association,0.4211584600270908
0,0,relative_position_attention,0.29879340340135174
0,1,relative_position_attention,0.4327664665615264
0,4,relative_position_attention,0.302768258618803
0,5,relative_position_attention,0.3727799919044873
0,6,relative_position_attention,0.36325610515024664
0,7,relative_position_attention,0.31538065440892454
0,8,relative_position_attention,0.40413408334478973
0,9,relative_position_attention,0.3044121294546057
0,11,relative_position_attention,0.3911778641917126
1,0,relative_position_attention,0.31759715025527724
1,2,relative_position_attention,0.3464774225291971
1,3,relative_position_attention,0.35063594214430294
1,5,relative_position_attention,0.3494077743793783
1,7,relative_position_attention,0.3515309258034968
1,8,relative_position_attention,0.25650786117808944
1,9,relative_position_attention,0.23081446941567677
1,10,relative_position_attention,0.4391405742528452
1,11,relative_position_attention,0.38921716519758603
2,2,relative_position_attention,0.4074797702553125
2,3,relative_position_attention,0.28972399129370585
2,4,relative_position_attention,0.3637412774229341
2,5,relative_position_attention,0.2932481224141057
2,7,relative_position_attention,0.3265341737787384
2,8,relative_position_attention,0.37038270054259237
2,10,relative_position_attention,0.3988770402001899
2,11,relative_position_attention,0.3808205451433951
3,1,relative_position_attention,0.2823563840604032
3,2,relative_position_attention,0.4065645738067355
3,4,relative_position_attention,0.3164889795676217
3,6,relative_position_attention,0.3233693856048887
3,7,relative_position_attention,0.2825369197971396
3,8,relative_position_attention,0.36273792154222223
3,10,relative_position_attention,0.4218586611543705
4,1,relative_position_attention,0.3618717292508947
4,2,relative_position_attention,0.4085737575380322
4,4,relative_position_attention,0.3844735238866099
4,9,relative_position_attention,0.34084538330438147
5,2,relative_position_attention,0.4127954431882087
5,4,relative_position_attention,0.36621954748237673
5,8,relative_position_attention,0.44375752149485354
6,7,relative_position_attention,0.38031593580739276
6,8,relative_position_attention,0.4191381171272332
7,5,relative_position_attention,0.447011187385856
8,1,relative_position_attention,0.4227560322198829
8,7,relative_position_attention,0.4179713628101022
8,8,relative_position_attention,0.3641735579517581
8,9,relative_position_attention,0.44443855720989084
9,2,relative_position_attention,0.44004431217261386
9,5,relative_position_attention,0.4185690667898213
9,8,relative_position_attention,0.42474874118965944
9,10,relative_position_attention,0.4080247323405266
9,11,relative_position_attention,0.39202546322300735
10,0,relative_position_attention,0.39540450454293224
11,2,relative_position_attention,0.42398193330269757
11,9,relative_position_attention,0.4043246250833252
0,0,coreference_resolution,0.1561410217310248
4,3,pronoun_reference,0.26261357231480836
5,1,coordination_attention,0.28877842970087697
5,6,complement_adjunct_relationship,0.3205080980885021
6,3,emphasize_verbs_and_objects,0.31851691163256496
7,11,conjunction_resolution,0.3413213723599155
8,5,coord_and_verb_dependency,0.3303129927925849
