i,j,Pattern,Score
6,4,cls_attention,0.29632434674445535
6,5,cls_attention,0.2877342860251468
6,6,cls_attention,0.3198051089421442
6,7,cls_attention,0.20011455666013883
6,8,cls_attention,0.255868812356636
6,9,cls_attention,0.20643612070210665
6,10,cls_attention,0.18253068065607378
6,11,cls_attention,0.14281920159876574
6,12,cls_attention,0.24962815801659885
6,13,cls_attention,0.19918272399854503
6,14,cls_attention,0.31858662333986215
6,15,cls_attention,0.11881099691919349
6,16,cls_attention,0.18050223485851516
6,17,cls_attention,0.14286402858692196
6,18,cls_attention,0.24479438718751514
6,19,cls_attention,0.2772127820194026
6,20,cls_attention,0.25391750660353707
6,21,cls_attention,0.2347344860343778
6,22,cls_attention,0.20399303280281364
6,23,cls_attention,0.239969485688734
6,24,cls_attention,0.15378420724677852
6,25,cls_attention,0.08434616298432972
6,26,cls_attention,0.3671386480824373
6,27,cls_attention,0.2824946514015839
6,28,cls_attention,0.32737020291107743
6,29,cls_attention,0.24100291298246673
6,30,cls_attention,0.26534314147992866
6,31,cls_attention,0.3124192425279055
7,0,cls_attention,0.1674864282621962
7,1,cls_attention,0.29741492463886476
7,2,cls_attention,0.3161302054657845
7,3,cls_attention,0.2110827125296431
7,4,cls_attention,0.2499209816883691
7,5,cls_attention,0.2967238830098696
7,6,cls_attention,0.4425367129887547
7,7,cls_attention,0.2940004723462505
7,8,cls_attention,0.3044287457695221
7,9,cls_attention,0.2450700571004532
7,10,cls_attention,0.23456996483371761
7,11,cls_attention,0.31087274818823035
7,12,cls_attention,0.23887201844155653
7,13,cls_attention,0.2808202690038476
7,14,cls_attention,0.20026225382504093
7,15,cls_attention,0.15726618287949196
7,16,cls_attention,0.2864236663560373
7,17,cls_attention,0.14023118611213195
7,18,cls_attention,0.2625518304620734
7,19,cls_attention,0.3891813587036324
7,20,cls_attention,0.348810870499471
7,21,cls_attention,0.17402378569395222
7,22,cls_attention,0.20838250686900692
7,23,cls_attention,0.31600750911687225
7,24,cls_attention,0.20302695793861103
7,25,cls_attention,0.09157381232936701
7,26,cls_attention,0.21548160880100747
7,27,cls_attention,0.2878346348524791
7,28,cls_attention,0.35660111587231086
7,29,cls_attention,0.3558267680195573
7,30,cls_attention,0.35606943825754334
8,0,cls_attention,0.21403630159775117
8,1,cls_attention,0.27423162414832464
8,2,cls_attention,0.3695398335101675
8,3,cls_attention,0.36121662564861506
8,4,cls_attention,0.28523537371185503
8,5,cls_attention,0.23683874160789078
8,6,cls_attention,0.3195193049110931
8,7,cls_attention,0.18662144338938377
8,8,cls_attention,0.1607161419712482
8,9,cls_attention,0.05820387518762467
8,10,cls_attention,0.33296113245336734
8,11,cls_attention,0.007892559352460646
8,12,cls_attention,0.08720035758069501
8,13,cls_attention,0.14115386181896666
8,14,cls_attention,0.09911208391043148
8,15,cls_attention,0.10979745924163227
8,16,cls_attention,0.13849475136052836
8,17,cls_attention,0.14135760629153774
8,18,cls_attention,0.14059544081375577
8,19,cls_attention,0.150258397730178
8,20,cls_attention,0.20689778832782582
8,21,cls_attention,0.10370216755042964
8,22,cls_attention,0.2312410524511989
8,23,cls_attention,0.1504474354058706
8,24,cls_attention,0.16020448599135162
8,25,cls_attention,0.10017039356482882
8,26,cls_attention,0.16807757738508497
8,27,cls_attention,0.11723896525796587
8,28,cls_attention,0.1319225010533564
8,29,cls_attention,0.1865259107995609
8,30,cls_attention,0.28170085262357364
8,31,cls_attention,0.26073756993595687
9,0,cls_attention,0.13406466519090063
9,1,cls_attention,0.3036750713749557
9,2,cls_attention,0.2772823150877508
9,3,cls_attention,0.341569526828652
9,4,cls_attention,0.37858761503355065
9,5,cls_attention,0.3604462049700721
9,6,cls_attention,0.1679007502352547
9,7,cls_attention,0.11053534215523386
9,8,cls_attention,0.24755589983135867
9,9,cls_attention,0.286538400287871
9,10,cls_attention,0.2639594830169909
9,11,cls_attention,0.3772374056313096
9,12,cls_attention,0.2216618437051808
9,13,cls_attention,0.3609853485542757
9,14,cls_attention,0.23414490189636475
9,15,cls_attention,0.3226386120912082
9,16,cls_attention,0.24836114792077865
9,17,cls_attention,0.31042337157128197
9,18,cls_attention,0.2648681052722822
9,19,cls_attention,0.30176906903770695
9,20,cls_attention,0.2797463088588619
9,21,cls_attention,0.2501739950289937
9,22,cls_attention,0.2878417723514981
9,23,cls_attention,0.26098408931542255
9,24,cls_attention,0.4287918668600255
9,25,cls_attention,0.2026669242392622
9,26,cls_attention,0.21577411945131517
9,27,cls_attention,0.27365697212464873
9,28,cls_attention,0.22660401682816317
9,29,cls_attention,0.31548125291689677
9,30,cls_attention,0.19550480022640895
9,31,cls_attention,0.1910011721824536
10,0,cls_attention,0.3243848649484934
10,1,cls_attention,0.2958192202144231
10,2,cls_attention,0.3548492123237978
10,3,cls_attention,0.3550805335536858
10,4,cls_attention,0.32528373612878136
10,5,cls_attention,0.37085193035456937
10,6,cls_attention,0.23165254975856048
10,7,cls_attention,0.2895162897349402
10,8,cls_attention,0.21974857616670665
10,9,cls_attention,0.2980217155715161
10,10,cls_attention,0.20808576709325774
10,11,cls_attention,0.21500478232973844
10,12,cls_attention,0.18617077312945826
10,13,cls_attention,0.21471382051406226
10,14,cls_attention,0.15761045636156057
10,15,cls_attention,0.297138718142806
10,16,cls_attention,0.12120760376518144
10,17,cls_attention,0.2945294029372655
10,18,cls_attention,0.23646554809355066
10,19,cls_attention,0.24035760087484423
10,20,cls_attention,0.3542602991594924
10,21,cls_attention,0.27693906763057236
10,22,cls_attention,0.2985071304398845
10,23,cls_attention,0.2928455758738405
10,24,cls_attention,0.23123620218099641
10,25,cls_attention,0.4129860055481239
10,26,cls_attention,0.17204373402611747
10,27,cls_attention,0.39162393283511393
10,28,cls_attention,0.4077301870320448
10,29,cls_attention,0.3523950399326
10,30,cls_attention,0.34031284483317814
10,31,cls_attention,0.3784779130719249
11,0,cls_attention,0.21255981082165235
11,1,cls_attention,0.11161482537469883
11,2,cls_attention,0.15806311627443184
11,3,cls_attention,0.040314922310615876
11,4,cls_attention,0.326072070517625
11,5,cls_attention,0.15328970180074936
11,6,cls_attention,0.13873785306680672
11,7,cls_attention,0.1018307500830334
11,8,cls_attention,0.02145566829100623
11,9,cls_attention,0.4215215432992246
11,10,cls_attention,0.3272388137633157
11,11,cls_attention,0.042232645736915764
11,12,cls_attention,0.41072906155688627
11,13,cls_attention,0.15562309338998012
11,14,cls_attention,0.3054316525512788
11,15,cls_attention,0.08569955361321062
11,16,cls_attention,0.2571507593169738
11,17,cls_attention,0.31101480280350163
11,18,cls_attention,0.33367898863855056
11,19,cls_attention,0.38334352133346394
11,20,cls_attention,0.1986031133433908
11,21,cls_attention,0.31332936525050864
11,22,cls_attention,0.24198709827760093
11,23,cls_attention,0.2539340348052346
11,24,cls_attention,0.2989347819569252
11,25,cls_attention,0.32391116313173535
11,26,cls_attention,0.3388209613973544
11,27,cls_attention,0.21221383937339752
11,28,cls_attention,0.3431454538500451
11,29,cls_attention,0.341379851261093
11,30,cls_attention,0.3443806248173965
11,31,cls_attention,0.1871499708524302
12,0,cls_attention,0.2899682719665105
12,1,cls_attention,0.35906049503257714
12,2,cls_attention,0.29159453061577584
12,3,cls_attention,0.2978382390037498
12,4,cls_attention,0.400467516906986
12,5,cls_attention,0.11038465683667474
12,6,cls_attention,0.204797642583844
12,7,cls_attention,0.21296173179322903
12,9,cls_attention,0.3593194768443047
12,10,cls_attention,0.376732825806522
12,11,cls_attention,0.35542170483913366
12,12,cls_attention,0.36170056505255765
12,13,cls_attention,0.44254871082791597
12,14,cls_attention,0.3231177156213462
12,15,cls_attention,0.26777086870620914
12,16,cls_attention,0.3627200718334849
12,17,cls_attention,0.27288505651902667
12,18,cls_attention,0.2223228031170707
12,19,cls_attention,0.3545237274766113
12,20,cls_attention,0.224414558273017
12,21,cls_attention,0.3711836330841791
12,22,cls_attention,0.3350051033688674
12,23,cls_attention,0.39430110023134135
12,24,cls_attention,0.3533539869702461
12,25,cls_attention,0.23268341447231064
12,26,cls_attention,0.16973261124690223
12,27,cls_attention,0.26361661686532956
12,28,cls_attention,0.220377537857584
12,29,cls_attention,0.39699836367972957
12,30,cls_attention,0.20681063240664294
12,31,cls_attention,0.28138638630384916
13,0,cls_attention,0.3395574765115942
13,1,cls_attention,0.4275603845331698
13,2,cls_attention,0.2860745804135358
13,3,cls_attention,0.28145268251053296
13,4,cls_attention,0.3880564049340986
13,5,cls_attention,0.29514981766446524
13,6,cls_attention,0.4127406127165535
13,7,cls_attention,0.29287805475287204
13,8,cls_attention,0.3907172404430123
13,9,cls_attention,0.26529857889754244
13,10,cls_attention,0.2883782839606508
13,11,cls_attention,0.4424706240442477
13,12,cls_attention,0.185064351170154
13,13,cls_attention,0.2980247977628547
13,14,cls_attention,0.3160186628675034
13,15,cls_attention,0.22264617516594667
13,16,cls_attention,0.4148559160492447
13,18,cls_attention,0.37471656887297405
13,19,cls_attention,0.25616152875990095
13,21,cls_attention,0.2887750085097779
13,22,cls_attention,0.3571651408640671
13,23,cls_attention,0.3327143346426014
13,24,cls_attention,0.15952360486200928
13,25,cls_attention,0.4325948283072646
13,26,cls_attention,0.3421056194568246
13,27,cls_attention,0.42902924131060266
13,28,cls_attention,0.3242498436142256
13,29,cls_attention,0.200315174427573
13,30,cls_attention,0.23940141531530537
13,31,cls_attention,0.39828288152651453
14,0,cls_attention,0.27131656000269605
14,1,cls_attention,0.3067213901973775
14,4,cls_attention,0.4173781553731239
14,5,cls_attention,0.37611839949544945
14,6,cls_attention,0.4046932206504847
14,7,cls_attention,0.40600341544062835
14,8,cls_attention,0.37335533845559915
14,9,cls_attention,0.24146032852642824
14,10,cls_attention,0.24233256054305738
14,11,cls_attention,0.254415052231069
14,12,cls_attention,0.31302466520565037
14,13,cls_attention,0.09584235138841592
14,14,cls_attention,0.29185104021767255
14,15,cls_attention,0.10494047369107885
14,16,cls_attention,0.3139351097267604
14,17,cls_attention,0.3524449678093853
14,18,cls_attention,0.44469204590813866
14,19,cls_attention,0.3320153532406668
14,21,cls_attention,0.3837639406125749
14,22,cls_attention,0.2591867022803092
14,24,cls_attention,0.3133220188341101
14,26,cls_attention,0.2952962117119343
14,27,cls_attention,0.22563303021620648
14,28,cls_attention,0.3837374554742407
14,29,cls_attention,0.2643013322294937
14,31,cls_attention,0.3428225320534278
15,0,cls_attention,0.3496732625023505
15,1,cls_attention,0.31885206090950835
15,2,cls_attention,0.3788526300740802
15,3,cls_attention,0.20059588309947696
15,4,cls_attention,0.36882647034765237
15,5,cls_attention,0.36904862736614774
15,6,cls_attention,0.36287217500906743
15,7,cls_attention,0.37974804337182133
15,8,cls_attention,0.12727842647826199
15,9,cls_attention,0.4187083150644524
15,10,cls_attention,0.13580691181208202
15,11,cls_attention,0.27585134897676283
15,12,cls_attention,0.43795220157718256
15,13,cls_attention,0.4225985118843239
15,15,cls_attention,0.18090897178104254
15,16,cls_attention,0.009574933575036465
15,17,cls_attention,0.15396504577791284
15,18,cls_attention,0.08767997188407305
15,19,cls_attention,0.06439170929152724
15,20,cls_attention,0.020108060008490025
15,21,cls_attention,0.06119340642735361
15,22,cls_attention,0.15235252091131088
15,23,cls_attention,0.18456933179726778
15,24,cls_attention,0.29815190515569184
15,25,cls_attention,0.24327453988894612
15,26,cls_attention,0.21249427171486016
15,28,cls_attention,0.3659155193884908
15,29,cls_attention,0.40448601156210306
15,30,cls_attention,0.3293265969540386
15,31,cls_attention,0.3223994506671243
16,0,cls_attention,0.22345548315024172
16,1,cls_attention,0.39131112190601447
16,2,cls_attention,0.4040381939072897
16,3,cls_attention,0.3840076620023633
16,4,cls_attention,0.3170550547888117
16,5,cls_attention,0.42992028480230815
16,6,cls_attention,0.3251617377527825
16,7,cls_attention,0.44788719146389994
16,8,cls_attention,0.43693534753466007
16,10,cls_attention,0.1905140799278199
16,11,cls_attention,0.21891682411345909
16,12,cls_attention,0.43660516997751986
16,14,cls_attention,0.38034616559683665
16,15,cls_attention,0.39109191809066296
16,16,cls_attention,0.34298003140956235
16,17,cls_attention,0.2306108067037976
16,18,cls_attention,0.3548273909592246
16,19,cls_attention,0.308704262114416
16,20,cls_attention,0.1950382523685044
16,21,cls_attention,0.2960141768147298
16,22,cls_attention,0.3930582361210027
16,23,cls_attention,0.2743713571947525
16,24,cls_attention,0.24535566585923832
16,25,cls_attention,0.13425262000608676
16,26,cls_attention,0.18332573564591095
16,27,cls_attention,0.16812274340636638
16,28,cls_attention,0.029804412537723986
16,29,cls_attention,0.3480735798301235
16,30,cls_attention,0.11094647397516215
16,31,cls_attention,0.2606899148293667
17,0,cls_attention,0.07669882771691418
17,1,cls_attention,0.08038249015689444
17,2,cls_attention,0.0820403893436308
17,3,cls_attention,0.07575344298137866
17,4,cls_attention,0.06632774139704388
17,5,cls_attention,0.30964090837349717
17,6,cls_attention,0.30211595710352795
17,7,cls_attention,0.2701360989026268
17,8,cls_attention,0.4422255548743523
17,9,cls_attention,0.344461784874161
17,10,cls_attention,0.3112200920949045
17,11,cls_attention,0.3499510856177788
17,12,cls_attention,0.10929135117770437
17,13,cls_attention,0.3795088777741424
17,14,cls_attention,0.23278926675991624
17,15,cls_attention,0.10314126697634993
17,16,cls_attention,0.2883552864283539
17,17,cls_attention,0.21711568538712056
17,19,cls_attention,0.26657654712077605
17,20,cls_attention,0.204877903151537
17,21,cls_attention,0.10883207856090217
17,22,cls_attention,0.11224459703197721
17,23,cls_attention,0.31601012864952
17,24,cls_attention,0.2559448630747057
17,25,cls_attention,0.30577023752413796
17,26,cls_attention,0.2934367390248239
17,27,cls_attention,0.3813767469992941
17,28,cls_attention,0.23173632690629625
17,29,cls_attention,0.27711502388957526
17,30,cls_attention,0.30053420300070915
17,31,cls_attention,0.3843550615660972
18,0,cls_attention,0.3377705510319851
18,1,cls_attention,0.08539143578811048
18,2,cls_attention,0.1967638406792356
18,3,cls_attention,0.20248727520768098
18,4,cls_attention,0.1258531271176726
18,5,cls_attention,0.06355770062170926
18,6,cls_attention,0.1327236047381333
18,7,cls_attention,0.07092037623296026
18,8,cls_attention,0.2398335360288681
18,9,cls_attention,0.1265924731337143
18,10,cls_attention,0.2052957717411267
18,11,cls_attention,0.32503590120511516
18,12,cls_attention,0.31642880305033066
18,13,cls_attention,0.2612087169628063
18,14,cls_attention,0.29528025326015644
18,15,cls_attention,0.21329163503657841
18,16,cls_attention,0.4188422226200106
18,17,cls_attention,0.22565367674698728
18,18,cls_attention,0.20011190082863398
18,19,cls_attention,0.1343615093897634
18,20,cls_attention,0.3033055823373611
18,21,cls_attention,0.07626302948960648
18,22,cls_attention,0.1952106646294153
18,23,cls_attention,0.13463081085995213
18,24,cls_attention,0.26306529404107043
18,25,cls_attention,0.43793637917657147
18,26,cls_attention,0.39378306392228224
18,27,cls_attention,0.21017480969688945
18,28,cls_attention,0.38264470320767263
18,29,cls_attention,0.3639084283604258
18,30,cls_attention,0.08361845775738971
18,31,cls_attention,0.2990001004730595
19,0,cls_attention,0.24605821470333145
19,1,cls_attention,0.2852941601402676
19,2,cls_attention,0.31000886198940847
19,3,cls_attention,0.3995135294770962
19,4,cls_attention,0.28840179658719417
19,5,cls_attention,0.1864717871688723
19,6,cls_attention,0.10747742695314799
19,7,cls_attention,0.35556975690937404
19,8,cls_attention,0.11792457988386747
19,9,cls_attention,0.11831761925856694
19,10,cls_attention,0.3037640886117853
19,11,cls_attention,0.1020621662895164
19,12,cls_attention,0.12465756969855349
19,13,cls_attention,0.12934068985219974
19,14,cls_attention,0.3399225042838748
19,15,cls_attention,0.12295765451891359
19,16,cls_attention,0.1733804134065481
19,17,cls_attention,0.0872660011333081
19,18,cls_attention,0.34603150103766656
19,19,cls_attention,0.20844991075768757
19,20,cls_attention,0.22960605689272776
19,21,cls_attention,0.4290244708871123
19,22,cls_attention,0.3316301257787129
19,23,cls_attention,0.16244282176546826
19,24,cls_attention,0.3891131007431779
19,25,cls_attention,0.10407769139152401
19,26,cls_attention,0.23523113317104438
19,27,cls_attention,0.2897082500931093
19,28,cls_attention,0.39816741735390115
19,29,cls_attention,0.3330006477743313
19,30,cls_attention,0.37343277151232573
19,31,cls_attention,0.3040675169969231
20,0,cls_attention,0.3028376997342336
20,1,cls_attention,0.21804263236362093
20,2,cls_attention,0.19497015885354524
20,4,cls_attention,0.3728128260354499
20,5,cls_attention,0.23454090899465088
20,6,cls_attention,0.38432283422155694
20,7,cls_attention,0.24069056842806535
20,8,cls_attention,0.1202824729073939
20,9,cls_attention,0.405662142418773
20,10,cls_attention,0.09201807370999444
20,11,cls_attention,0.2409979192664606
20,12,cls_attention,0.205255695644233
20,13,cls_attention,0.11449903018446465
20,14,cls_attention,0.35261337546452165
20,15,cls_attention,0.3427897656436123
20,16,cls_attention,0.09946999471829879
20,17,cls_attention,0.1691954067710362
20,18,cls_attention,0.40248761433843255
20,19,cls_attention,0.2374946978512664
20,20,cls_attention,0.36304783963214177
20,21,cls_attention,0.2502805251797116
20,22,cls_attention,0.3074340052687021
20,23,cls_attention,0.35259515837371624
20,24,cls_attention,0.29703476579029797
20,25,cls_attention,0.26031761073199117
20,26,cls_attention,0.1434823816242077
20,27,cls_attention,0.36775226184124027
20,28,cls_attention,0.3939305055051161
20,29,cls_attention,0.07296608828358694
20,30,cls_attention,0.34319312193736706
20,31,cls_attention,0.3496820106901893
21,0,cls_attention,0.2934899232014332
21,1,cls_attention,0.08794023030868911
21,2,cls_attention,0.3364614475453821
21,3,cls_attention,0.2647412675662438
21,4,cls_attention,0.29672404739822333
21,5,cls_attention,0.4241047888563028
21,6,cls_attention,0.11226879959429718
21,7,cls_attention,0.3896218343607428
21,8,cls_attention,0.2915753743842158
21,9,cls_attention,0.3462542400892898
21,10,cls_attention,0.2738103168847647
21,11,cls_attention,0.3836199284434226
21,12,cls_attention,0.37830596318890203
21,13,cls_attention,0.36938395323166334
21,14,cls_attention,0.37436995563893316
21,16,cls_attention,0.33669909761363787
21,17,cls_attention,0.21914427418770338
21,18,cls_attention,0.2910596365024349
21,19,cls_attention,0.2699079190192925
21,20,cls_attention,0.2810277456981441
21,21,cls_attention,0.22535555004585986
21,22,cls_attention,0.33611098183836446
21,23,cls_attention,0.1604202330058569
21,24,cls_attention,0.23224592948223824
21,25,cls_attention,0.1073691578898184
21,26,cls_attention,0.30087573167288795
21,27,cls_attention,0.35674750007343875
21,29,cls_attention,0.19017360549312606
21,30,cls_attention,0.40791626161571665
21,31,cls_attention,0.31657841652491087
0,1,uniform_attention,0.4477502212201051
0,3,uniform_attention,0.44776740366785445
0,4,uniform_attention,0.4465638860408782
0,5,uniform_attention,0.4471844025283915
0,6,uniform_attention,0.4498267206127826
0,7,uniform_attention,0.44688781039995007
0,15,uniform_attention,0.4470531344333922
