i,j,Pattern,Score
5,4,conjunction_based_grouping,0.5381189835123046
0,2,high_saliency_relationship_detection,0.5206414248929778
0,3,high_saliency_relationship_detection,0.5229981423315507
2,3,high_saliency_relationship_detection,0.5448233917356363
3,2,high_saliency_relationship_detection,0.4883434301672051
3,3,high_saliency_relationship_detection,0.498591676166858
4,2,high_saliency_relationship_detection,0.4421370324723529
4,3,high_saliency_relationship_detection,0.4087914581295987
5,3,high_saliency_relationship_detection,0.4887057394231663
5,4,high_saliency_relationship_detection,0.5378166935701446
3,2,parenthetical_attention,0.5095524572044401
3,3,parenthetical_attention,0.5267215835410373
4,2,parenthetical_attention,0.4653113328576202
4,3,parenthetical_attention,0.4449943408406165
5,3,parenthetical_attention,0.5174661849196953
0,2,parenthetical_insertion,0.4967898290447903
0,3,parenthetical_insertion,0.4982651152942207
0,4,parenthetical_insertion,0.5297865366796335
0,6,parenthetical_insertion,0.5288723243044441
2,3,parenthetical_insertion,0.5294486422372977
2,4,parenthetical_insertion,0.5419947755048057
3,2,parenthetical_insertion,0.4538532477161604
3,3,parenthetical_insertion,0.47255346798104314
4,2,parenthetical_insertion,0.4092506935772895
4,3,parenthetical_insertion,0.39378705800826336
5,3,parenthetical_insertion,0.4667247066640409
5,4,parenthetical_insertion,0.519834708963757
0,2,quotation_association,0.5239717339164998
0,3,quotation_association,0.5266027120970576
2,3,quotation_association,0.5474210770268539
3,2,quotation_association,0.49138914784312754
3,3,quotation_association,0.5019386209743485
4,2,quotation_association,0.44430673060992404
4,3,quotation_association,0.411692005143011
5,3,quotation_association,0.4911451843954522
5,4,quotation_association,0.5397549762064535
0,2,relative_position_attention,0.45214563232450516
0,3,relative_position_attention,0.4393227016738913
0,6,relative_position_attention,0.5051964385423667
1,2,relative_position_attention,0.4812451164818679
1,3,relative_position_attention,0.5053107751295048
1,4,relative_position_attention,0.5032254478865119
1,6,relative_position_attention,0.5491317621263363
2,2,relative_position_attention,0.5473331962033674
2,3,relative_position_attention,0.45355248582791774
2,4,relative_position_attention,0.47388758042157664
2,6,relative_position_attention,0.5440686096288951
3,1,relative_position_attention,0.5444231837051864
3,2,relative_position_attention,0.3881061625485778
3,3,relative_position_attention,0.3982590670115027
3,5,relative_position_attention,0.5307985336879559
3,6,relative_position_attention,0.5447799146960827
4,0,relative_position_attention,0.5477955779098616
4,2,relative_position_attention,0.4022785531796272
4,3,relative_position_attention,0.3553597455420997
4,4,relative_position_attention,0.5429699430161936
5,1,relative_position_attention,0.5201803101934501
5,3,relative_position_attention,0.4050029374445311
5,4,relative_position_attention,0.4909024359022842
5,6,relative_position_attention,0.5234265365352224
0,3,sentence_structure_attention,0.5277423530583512
1,1,sentence_structure_attention,0.46014319159919115
1,2,sentence_structure_attention,0.40989613128461205
1,3,sentence_structure_attention,0.5256942830850875
1,5,sentence_structure_attention,0.3745739992442712
1,6,sentence_structure_attention,0.5186562215540296
2,1,sentence_structure_attention,0.5069507390978276
2,2,sentence_structure_attention,0.38991522400985074
2,3,sentence_structure_attention,0.46157843254295783
2,5,sentence_structure_attention,0.4047842036888768
2,6,sentence_structure_attention,0.3918203794726445
2,7,sentence_structure_attention,0.525785628121463
3,0,sentence_structure_attention,0.545819701001491
3,1,sentence_structure_attention,0.4745647763414345
3,2,sentence_structure_attention,0.5290572818888386
3,3,sentence_structure_attention,0.494862224817306
3,6,sentence_structure_attention,0.4522029158315565
3,7,sentence_structure_attention,0.503757368063791
4,1,sentence_structure_attention,0.5132554419244784
4,5,sentence_structure_attention,0.5417541915580563
4,6,sentence_structure_attention,0.41270327232447135
4,7,sentence_structure_attention,0.5067807607005332
5,1,sentence_structure_attention,0.49151062306537907
5,2,sentence_structure_attention,0.296941120989151
5,3,sentence_structure_attention,0.5164959747478454
5,5,sentence_structure_attention,0.5248218553518591
5,6,sentence_structure_attention,0.4489385761402124
5,7,sentence_structure_attention,0.4392168414763189
0,2,temporal_sequence_linking,0.5209686642786978
0,3,temporal_sequence_linking,0.5234041107171205
2,3,temporal_sequence_linking,0.5451183407410255
3,2,temporal_sequence_linking,0.48871804183985434
3,3,temporal_sequence_linking,0.4989808219341059
4,2,temporal_sequence_linking,0.44251519759137603
4,3,temporal_sequence_linking,0.4091175926745948
5,3,temporal_sequence_linking,0.4890901116124734
5,4,temporal_sequence_linking,0.5381189835123046
